3{'age_gps_data': '1.16', 'easting': 2279780.3795357593, 'latd': 44.56516829833333, 'lat_direction': 'N', 'timestamp': '185903.00', 'lond': 123.27280195333333, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681172', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9100979', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1562655652}
3{'age_gps_data': '1.15', 'easting': 2279780.3723738487, 'latd': 44.565168363333335, 'lat_direction': 'N', 'timestamp': '185941.00', 'lond': 123.27280204666667, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681228', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9101018', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16373836994}
1{'age_gps_data': '0.24', 'easting': 2279781.2634659265, 'latd': 44.565164495, 'lat_direction': 'N', 'timestamp': '185935.00', 'lond': 123.27279063666667, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674382', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9098697', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70304995589}
2{'age_gps_data': '1.40', 'easting': 2279780.8147410895, 'latd': 44.565166428333335, 'lat_direction': 'N', 'timestamp': '185941.00', 'lond': 123.27279638166667, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677829', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099857', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93341063522}
3{'age_gps_data': '0.32', 'easting': 2279780.373161397, 'latd': 44.565168361666665, 'lat_direction': 'N', 'timestamp': '185942.00', 'lond': 123.27280203666666, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681222', 'antenna_altitude': '47.657', 'geo_sep': '', 'latitude': '4433.9101017', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16352602374}
1{'age_gps_data': '1.24', 'easting': 2279781.2628604, 'latd': 44.565164475, 'lat_direction': 'N', 'timestamp': '185936.00', 'lond': 123.27279064333334, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674386', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098685', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7008470837}
2{'age_gps_data': '0.40', 'easting': 2279780.815434448, 'latd': 44.565166436666665, 'lat_direction': 'N', 'timestamp': '185942.00', 'lond': 123.27279637333334, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677824', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099862', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93431335595}
3{'age_gps_data': '0.11', 'easting': 2279780.373342283, 'latd': 44.565168305, 'lat_direction': 'N', 'timestamp': '185943.00', 'lond': 123.27280203166667, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681219', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9100983', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15721943602}
1{'age_gps_data': '0.34', 'easting': 2279781.2620358593, 'latd': 44.565164501666665, 'lat_direction': 'N', 'timestamp': '185937.00', 'lond': 123.272790655, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674393', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9098701', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70384027716}
2{'age_gps_data': '0.22', 'easting': 2279780.8155656327, 'latd': 44.565166401666666, 'lat_direction': 'N', 'timestamp': '185943.00', 'lond': 123.27279637, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677822', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099841', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9304174427}
3{'age_gps_data': '1.11', 'easting': 2279780.3724224204, 'latd': 44.56516830666666, 'lat_direction': 'N', 'timestamp': '185944.00', 'lond': 123.27280204333333, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681226', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9100984', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15743632335}
1{'age_gps_data': '0.21', 'easting': 2279781.2610662933, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185938.00', 'lond': 123.27279066833333, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674401', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70646784082}
2{'age_gps_data': '0.05', 'easting': 2279780.815541345, 'latd': 44.56516643, 'lat_direction': 'N', 'timestamp': '185944.00', 'lond': 123.27279637166667, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677823', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099858', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93356846366}
3{'age_gps_data': '0.28', 'easting': 2279780.373354993, 'latd': 44.565168308333334, 'lat_direction': 'N', 'timestamp': '185945.00', 'lond': 123.27280203166667, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681219', 'antenna_altitude': '47.657', 'geo_sep': '', 'latitude': '4433.9100985', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15758961067}
1{'age_gps_data': '1.21', 'easting': 2279781.2605370246, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185939.00', 'lond': 123.272790675, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674405', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70648601279}
2{'age_gps_data': '1.05', 'easting': 2279780.81598278, 'latd': 44.56516644166667, 'lat_direction': 'N', 'timestamp': '185945.00', 'lond': 123.27279636666667, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677820', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099865', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93485044595}
3{'age_gps_data': '1.28', 'easting': 2279780.374287567, 'latd': 44.56516831, 'lat_direction': 'N', 'timestamp': '185946.00', 'lond': 123.27280202, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681212', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9100986', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15774289332}
1{'age_gps_data': '0.28', 'easting': 2279781.2608450074, 'latd': 44.565164501666665, 'lat_direction': 'N', 'timestamp': '185940.00', 'lond': 123.27279067, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674402', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9098701', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70388116408}
2{'age_gps_data': '0.94', 'easting': 2279780.8170973733, 'latd': 44.56516642166667, 'lat_direction': 'N', 'timestamp': '185946.00', 'lond': 123.27279635166667, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677811', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099853', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93258851487}
3{'age_gps_data': '2.28', 'easting': 2279780.3729083375, 'latd': 44.56516833, 'lat_direction': 'N', 'timestamp': '185947.00', 'lond': 123.27280203833334, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681223', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9100998', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16001391225}
1{'age_gps_data': '0.05', 'easting': 2279781.2613679203, 'latd': 44.5651645, 'lat_direction': 'N', 'timestamp': '185941.00', 'lond': 123.27279066333334, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674398', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9098700', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70367790572}
2{'age_gps_data': '1.94', 'easting': 2279780.8158441097, 'latd': 44.56516644, 'lat_direction': 'N', 'timestamp': '185947.00', 'lond': 123.27279636833333, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677821', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099864', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93466990069}
3{'age_gps_data': '3.28', 'easting': 2279780.3748497413, 'latd': 44.565168353333334, 'lat_direction': 'N', 'timestamp': '185948.00', 'lond': 123.272802015, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681209', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9101012', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16254153103}
1{'age_gps_data': '1.05', 'easting': 2279781.2607126907, 'latd': 44.565164501666665, 'lat_direction': 'N', 'timestamp': '185942.00', 'lond': 123.27279067166667, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674403', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9098701', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70388570707}
2{'age_gps_data': '2.94', 'easting': 2279780.817092153, 'latd': 44.565166454999996, 'lat_direction': 'N', 'timestamp': '185948.00', 'lond': 123.27279635333333, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677812', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099873', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93629479874}
3{'age_gps_data': '4.28', 'easting': 2279780.373312778, 'latd': 44.56516836666667, 'lat_direction': 'N', 'timestamp': '185949.00', 'lond': 123.272802035, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681221', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9101020', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16407674365}
1{'age_gps_data': '0.16', 'easting': 2279781.2610004763, 'latd': 44.56516443833333, 'lat_direction': 'N', 'timestamp': '185943.00', 'lond': 123.272790665, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674399', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9098663', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69683422707}
2{'age_gps_data': '3.94', 'easting': 2279780.816739687, 'latd': 44.56516646666667, 'lat_direction': 'N', 'timestamp': '185949.00', 'lond': 123.27279635833334, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677815', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099880', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93760403804}
3{'age_gps_data': '5.28', 'easting': 2279780.3763676425, 'latd': 44.565168335, 'lat_direction': 'N', 'timestamp': '185950.00', 'lond': 123.272801995, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681197', 'antenna_altitude': '47.649', 'geo_sep': '', 'latitude': '4433.9101001', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16045105737}
1{'age_gps_data': '1.16', 'easting': 2279781.2623490654, 'latd': 44.565164445, 'lat_direction': 'N', 'timestamp': '185944.00', 'lond': 123.27279064833333, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674389', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9098667', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69752914365}
2{'age_gps_data': '4.94', 'easting': 2279780.817023384, 'latd': 44.565166471666664, 'lat_direction': 'N', 'timestamp': '185950.00', 'lond': 123.272796355, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677813', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099883', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93815021217}
3{'age_gps_data': '6.28', 'easting': 2279780.377381693, 'latd': 44.56516832333333, 'lat_direction': 'N', 'timestamp': '185951.00', 'lond': 123.27280198166666, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681189', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9100994', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15911910217}
1{'age_gps_data': '0.99', 'easting': 2279781.2637167173, 'latd': 44.565164456666665, 'lat_direction': 'N', 'timestamp': '185945.00', 'lond': 123.27279063166667, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674379', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9098674', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.698779325}
2{'age_gps_data': '5.94', 'easting': 2279780.819713072, 'latd': 44.565166448333336, 'lat_direction': 'N', 'timestamp': '185951.00', 'lond': 123.27279632, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677792', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9099869', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93546358962}
3{'age_gps_data': '7.28', 'easting': 2279780.378403233, 'latd': 44.56516834833333, 'lat_direction': 'N', 'timestamp': '185952.00', 'lond': 123.27280197, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681182', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9101009', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16186360735}
1{'age_gps_data': '0.75', 'easting': 2279781.264024703, 'latd': 44.56516443333334, 'lat_direction': 'N', 'timestamp': '185946.00', 'lond': 123.27279062666666, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674376', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9098660', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.6961744763}
2{'age_gps_data': '6.94', 'easting': 2279780.819713072, 'latd': 44.565166448333336, 'lat_direction': 'N', 'timestamp': '185952.00', 'lond': 123.27279632, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677792', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9099869', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93546358962}
3{'age_gps_data': '8.28', 'easting': 2279780.3758765035, 'latd': 44.565168345000004, 'lat_direction': 'N', 'timestamp': '185953.00', 'lond': 123.27280200166666, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681201', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9101007', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16157975141}
1{'age_gps_data': '1.75', 'easting': 2279781.264346528, 'latd': 44.565164448333334, 'lat_direction': 'N', 'timestamp': '185947.00', 'lond': 123.27279062333334, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674374', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9098669', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69783117343}
2{'age_gps_data': '7.94', 'easting': 2279780.8194547934, 'latd': 44.56516645, 'lat_direction': 'N', 'timestamp': '185953.00', 'lond': 123.27279632333334, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677794', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9099870', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93565776385}
3{'age_gps_data': '9.28', 'easting': 2279780.3771054847, 'latd': 44.565168355, 'lat_direction': 'N', 'timestamp': '185954.00', 'lond': 123.27280198666666, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681192', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9101013', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16264938656}
1{'age_gps_data': '2.75', 'easting': 2279781.2653987072, 'latd': 44.565164446666664, 'lat_direction': 'N', 'timestamp': '185948.00', 'lond': 123.27279061, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674366', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9098668', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69760974217}
2{'age_gps_data': '8.94', 'easting': 2279780.8192409985, 'latd': 44.565166463333334, 'lat_direction': 'N', 'timestamp': '185954.00', 'lond': 123.27279632666666, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677796', 'antenna_altitude': '47.674', 'geo_sep': '', 'latitude': '4433.9099878', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93714754656}
3{'age_gps_data': '', 'easting': 2279779.5673727626, 'latd': 44.56518106833333, 'lat_direction': 'N', 'timestamp': '185955.00', 'lond': 123.27281279666667, 'gps_qual': '1', 'ref_station_id': '*03\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3687678', 'antenna_altitude': '49.547', 'geo_sep': '', 'latitude': '4433.9108641', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.60395960324}
1{'age_gps_data': '3.75', 'easting': 2279781.2659470406, 'latd': 44.56516445166667, 'lat_direction': 'N', 'timestamp': '185949.00', 'lond': 123.27279060333333, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674362', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098671', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69814683218}
2{'age_gps_data': '', 'easting': 2279779.918837263, 'latd': 44.56517968833333, 'lat_direction': 'N', 'timestamp': '185955.00', 'lond': 123.27280830333333, 'gps_qual': '1', 'ref_station_id': '*0C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3684982', 'antenna_altitude': '49.512', 'geo_sep': '', 'latitude': '4433.9107813', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.43845954537}
3{'age_gps_data': '', 'easting': 2279779.568796476, 'latd': 44.56518106, 'lat_direction': 'N', 'timestamp': '185956.00', 'lond': 123.27281277833333, 'gps_qual': '1', 'ref_station_id': '*0D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3687667', 'antenna_altitude': '49.555', 'geo_sep': '', 'latitude': '4433.9108636', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.60298419558}
1{'age_gps_data': '4.75', 'easting': 2279781.2660984206, 'latd': 44.565164456666665, 'lat_direction': 'N', 'timestamp': '185950.00', 'lond': 123.27279060166667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674361', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9098674', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69869755115}
2{'age_gps_data': '', 'easting': 2279779.923860085, 'latd': 44.56517972166667, 'lat_direction': 'N', 'timestamp': '185956.00', 'lond': 123.27280824166667, 'gps_qual': '1', 'ref_station_id': '*00\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3684945', 'antenna_altitude': '49.514', 'geo_sep': '', 'latitude': '4433.9107833', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.4419931965}
3{'age_gps_data': '', 'easting': 2279779.569249483, 'latd': 44.56518104, 'lat_direction': 'N', 'timestamp': '185957.00', 'lond': 123.27281277166666, 'gps_qual': '1', 'ref_station_id': '*0B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3687663', 'antenna_altitude': '49.566', 'geo_sep': '', 'latitude': '4433.9108624', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.60074497852}
1{'age_gps_data': '5.75', 'easting': 2279781.2677179985, 'latd': 44.565164465, 'lat_direction': 'N', 'timestamp': '185951.00', 'lond': 123.27279058166667, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674349', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9098679', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69956847094}
2{'age_gps_data': '', 'easting': 2279779.928169348, 'latd': 44.56517970666667, 'lat_direction': 'N', 'timestamp': '185957.00', 'lond': 123.27280818666667, 'gps_qual': '1', 'ref_station_id': '*08\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3684912', 'antenna_altitude': '49.519', 'geo_sep': '', 'latitude': '4433.9107824', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.44017749373}
3{'age_gps_data': '', 'easting': 2279779.567881831, 'latd': 44.565181028333335, 'lat_direction': 'N', 'timestamp': '185958.00', 'lond': 123.27281278833334, 'gps_qual': '1', 'ref_station_id': '*06\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3687673', 'antenna_altitude': '49.556', 'geo_sep': '', 'latitude': '4433.9108617', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.59949479904}
1{'age_gps_data': '6.75', 'easting': 2279781.2657332458, 'latd': 44.565164465, 'lat_direction': 'N', 'timestamp': '185952.00', 'lond': 123.27279060666666, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674364', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9098679', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69963661488}
2{'age_gps_data': '', 'easting': 2279779.932900983, 'latd': 44.56517969833333, 'lat_direction': 'N', 'timestamp': '185958.00', 'lond': 123.27280812666666, 'gps_qual': '1', 'ref_station_id': '*02\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3684876', 'antenna_altitude': '49.511', 'geo_sep': '', 'latitude': '4433.9107819', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.43908850849}
3{'age_gps_data': '', 'easting': 2279779.5710892105, 'latd': 44.565181036666665, 'lat_direction': 'N', 'timestamp': '185959.00', 'lond': 123.27281274833334, 'gps_qual': '1', 'ref_station_id': '*07\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3687649', 'antenna_altitude': '49.559', 'geo_sep': '', 'latitude': '4433.9108622', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.600311202}
1{'age_gps_data': '7.75', 'easting': 2279781.266576851, 'latd': 44.56516444333333, 'lat_direction': 'N', 'timestamp': '185953.00', 'lond': 123.272790595, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674357', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098666', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69719868246}
2{'age_gps_data': '', 'easting': 2279779.9369848757, 'latd': 44.565179728333334, 'lat_direction': 'N', 'timestamp': '185959.00', 'lond': 123.27280807666666, 'gps_qual': '1', 'ref_station_id': '*0F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3684846', 'antenna_altitude': '49.512', 'geo_sep': '', 'latitude': '4433.9107837', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.44228378776}
