3{'timestamp': '183400.00', 'gps_qual': '4', 'latitude': '4433.9703911', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.322', 'easting': 2279805.1096222373, 'geo_sep': '', 'northing': 103734.0336912442, 'lat_direction': 'N', 'lond': 123.27253871, 'longitude': '12316.3523226', 'latd': 44.566173185, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183434.00', 'gps_qual': '4', 'latitude': '4433.9701295', 'age_gps_data': '0.19', 'lon_direction': 'W', 'antenna_altitude': '48.353', 'easting': 2279805.9731565337, 'geo_sep': '', 'northing': 103733.51928682067, 'lat_direction': 'N', 'lond': 123.27252762333333, 'longitude': '12316.3516574', 'latd': 44.566168825, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183437.00', 'gps_qual': '4', 'latitude': '4433.9702575', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.347', 'easting': 2279805.542666911, 'geo_sep': '', 'northing': 103733.77125661075, 'lat_direction': 'N', 'lond': 123.27253314833334, 'longitude': '12316.3519889', 'latd': 44.56617095833333, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183435.00', 'gps_qual': '4', 'latitude': '4433.9701305', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '48.352', 'easting': 2279805.9734847043, 'geo_sep': '', 'northing': 103733.52112860698, 'lat_direction': 'N', 'lond': 123.27252762, 'longitude': '12316.3516572', 'latd': 44.566168841666666, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183438.00', 'gps_qual': '4', 'latitude': '4433.9703870', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.1102879182, 'geo_sep': '', 'northing': 103734.02607087605, 'lat_direction': 'N', 'lond': 123.27253869833334, 'longitude': '12316.3523219', 'latd': 44.56617311666667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183436.00', 'gps_qual': '4', 'latitude': '4433.9701266', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '48.363', 'easting': 2279805.972310689, 'geo_sep': '', 'northing': 103733.51394200604, 'lat_direction': 'N', 'lond': 123.27252763166666, 'longitude': '12316.3516579', 'latd': 44.566168776666665, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183439.00', 'gps_qual': '4', 'latitude': '4433.9703877', 'age_gps_data': '0.64', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.113243318, 'geo_sep': '', 'northing': 103734.02726655081, 'lat_direction': 'N', 'lond': 123.27253866166667, 'longitude': '12316.3523197', 'latd': 44.56617312833333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183437.00', 'gps_qual': '4', 'latitude': '4433.9701298', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '48.354', 'easting': 2279805.970396989, 'geo_sep': '', 'northing': 103733.51993747335, 'lat_direction': 'N', 'lond': 123.27252765833333, 'longitude': '12316.3516595', 'latd': 44.56616883, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183440.00', 'gps_qual': '4', 'latitude': '4433.9703878', 'age_gps_data': '0.05', 'lon_direction': 'W', 'antenna_altitude': '48.353', 'easting': 2279805.1076924573, 'geo_sep': '', 'northing': 103734.02764242329, 'lat_direction': 'N', 'lond': 123.27253873166667, 'longitude': '12316.3523239', 'latd': 44.56617313, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183438.00', 'gps_qual': '4', 'latitude': '4433.9701288', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '48.358', 'easting': 2279805.969407243, 'geo_sep': '', 'northing': 103733.51811840013, 'lat_direction': 'N', 'lond': 123.27252767, 'longitude': '12316.3516602', 'latd': 44.566168813333334, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183441.00', 'gps_qual': '4', 'latitude': '4433.9703878', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.107824774, 'geo_sep': '', 'northing': 103734.02763788123, 'lat_direction': 'N', 'lond': 123.27253873, 'longitude': '12316.3523238', 'latd': 44.56617313, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183439.00', 'gps_qual': '4', 'latitude': '4433.9701316', 'age_gps_data': '0.63', 'lon_direction': 'W', 'antenna_altitude': '48.356', 'easting': 2279805.9734222856, 'geo_sep': '', 'northing': 103733.5231691068, 'lat_direction': 'N', 'lond': 123.27252762166667, 'longitude': '12316.3516573', 'latd': 44.56616886, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183438.00', 'gps_qual': '4', 'latitude': '4433.9702582', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '48.348', 'easting': 2279805.540197415, 'geo_sep': '', 'northing': 103733.77263852954, 'lat_direction': 'N', 'lond': 123.27253318, 'longitude': '12316.3519908', 'latd': 44.56617097, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183442.00', 'gps_qual': '4', 'latitude': '4433.9703871', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.106986405, 'geo_sep': '', 'northing': 103734.02636952512, 'lat_direction': 'N', 'lond': 123.27253874, 'longitude': '12316.3523244', 'latd': 44.56617311833333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183440.00', 'gps_qual': '4', 'latitude': '4433.9701300', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.361', 'easting': 2279805.970145067, 'geo_sep': '', 'northing': 103733.52031673305, 'lat_direction': 'N', 'lond': 123.27252766166667, 'longitude': '12316.3516597', 'latd': 44.566168833333336, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183443.00', 'gps_qual': '4', 'latitude': '4433.9703863', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '48.353', 'easting': 2279805.1106403805, 'geo_sep': '', 'northing': 103734.02476163767, 'lat_direction': 'N', 'lond': 123.27253869333333, 'longitude': '12316.3523216', 'latd': 44.566173105, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183443.00', 'gps_qual': '4', 'latitude': '4433.9703863', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '48.353', 'easting': 2279805.1106403805, 'geo_sep': '', 'northing': 103734.02476163767, 'lat_direction': 'N', 'lond': 123.27253869333333, 'longitude': '12316.3523216', 'latd': 44.566173105, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183440.00', 'gps_qual': '4', 'latitude': '4433.9702580', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.354', 'easting': 2279805.540449334, 'geo_sep': '', 'northing': 103733.77225926984, 'lat_direction': 'N', 'lond': 123.27253317666667, 'longitude': '12316.3519906', 'latd': 44.56617096666667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183440.00', 'gps_qual': '4', 'latitude': '4433.9702580', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.354', 'easting': 2279805.540449334, 'geo_sep': '', 'northing': 103733.77225926984, 'lat_direction': 'N', 'lond': 123.27253317666667, 'longitude': '12316.3519906', 'latd': 44.56617096666667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183444.00', 'gps_qual': '4', 'latitude': '4433.9703867', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.347', 'easting': 2279805.1113273716, 'geo_sep': '', 'northing': 103734.02547927294, 'lat_direction': 'N', 'lond': 123.272538685, 'longitude': '12316.3523211', 'latd': 44.566173111666664, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183442.00', 'gps_qual': '4', 'latitude': '4433.9701295', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '48.347', 'easting': 2279805.967731633, 'geo_sep': '', 'northing': 103733.51947306097, 'lat_direction': 'N', 'lond': 123.27252769166667, 'longitude': '12316.3516615', 'latd': 44.566168825, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183441.00', 'gps_qual': '4', 'latitude': '4433.9702596', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.540021742, 'geo_sep': '', 'northing': 103733.77523883246, 'lat_direction': 'N', 'lond': 123.27253318333334, 'longitude': '12316.3519910', 'latd': 44.56617099333333, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183445.00', 'gps_qual': '4', 'latitude': '4433.9703871', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '48.351', 'easting': 2279805.112808251, 'geo_sep': '', 'northing': 103734.02616965584, 'lat_direction': 'N', 'lond': 123.27253866666666, 'longitude': '12316.3523200', 'latd': 44.56617311833333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183443.00', 'gps_qual': '4', 'latitude': '4433.9701306', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.351', 'easting': 2279805.970315508, 'geo_sep': '', 'northing': 103733.521422714, 'lat_direction': 'N', 'lond': 123.27252766, 'longitude': '12316.3516596', 'latd': 44.56616884333334, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183442.00', 'gps_qual': '4', 'latitude': '4433.9702582', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.5408589854, 'geo_sep': '', 'northing': 103733.77261581644, 'lat_direction': 'N', 'lond': 123.27253317166667, 'longitude': '12316.3519903', 'latd': 44.56617097, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183446.00', 'gps_qual': '4', 'latitude': '4433.9703855', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '48.350', 'easting': 2279805.108869458, 'geo_sep': '', 'northing': 103734.02333999239, 'lat_direction': 'N', 'lond': 123.272538715, 'longitude': '12316.3523229', 'latd': 44.56617309166667, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183443.00', 'gps_qual': '4', 'latitude': '4433.9702567', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.340', 'easting': 2279805.5411606166, 'geo_sep': '', 'northing': 103733.76982588228, 'lat_direction': 'N', 'lond': 123.27253316666666, 'longitude': '12316.3519900', 'latd': 44.566170945, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183443.00', 'gps_qual': '4', 'latitude': '4433.9702567', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.340', 'easting': 2279805.5411606166, 'geo_sep': '', 'northing': 103733.76982588228, 'lat_direction': 'N', 'lond': 123.27253316666666, 'longitude': '12316.3519900', 'latd': 44.566170945, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183447.00', 'gps_qual': '4', 'latitude': '4433.9703883', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.359', 'easting': 2279805.114207645, 'geo_sep': '', 'northing': 103734.0283452766, 'lat_direction': 'N', 'lond': 123.27253865, 'longitude': '12316.3523190', 'latd': 44.56617313833333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183445.00', 'gps_qual': '4', 'latitude': '4433.9701283', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '48.348', 'easting': 2279805.969243159, 'geo_sep': '', 'northing': 103733.5171975065, 'lat_direction': 'N', 'lond': 123.27252767166667, 'longitude': '12316.3516603', 'latd': 44.566168805, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183444.00', 'gps_qual': '4', 'latitude': '4433.9702532', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '48.341', 'easting': 2279805.5426583104, 'geo_sep': '', 'northing': 103733.76328878291, 'lat_direction': 'N', 'lond': 123.272533145, 'longitude': '12316.3519887', 'latd': 44.56617088666667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183448.00', 'gps_qual': '4', 'latitude': '4433.9703882', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '48.352', 'easting': 2279805.112745831, 'geo_sep': '', 'northing': 103734.0282101566, 'lat_direction': 'N', 'lond': 123.27253866833334, 'longitude': '12316.3523201', 'latd': 44.56617313666667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183445.00', 'gps_qual': '4', 'latitude': '4433.9702518', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.5407169475, 'geo_sep': '', 'northing': 103733.76076115668, 'lat_direction': 'N', 'lond': 123.27253316833334, 'longitude': '12316.3519901', 'latd': 44.56617086333333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183445.00', 'gps_qual': '4', 'latitude': '4433.9702518', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.5407169475, 'geo_sep': '', 'northing': 103733.76076115668, 'lat_direction': 'N', 'lond': 123.27253316833334, 'longitude': '12316.3519901', 'latd': 44.56617086333333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183449.00', 'gps_qual': '4', 'latitude': '4433.9703862', 'age_gps_data': '0.63', 'lon_direction': 'W', 'antenna_altitude': '48.354', 'easting': 2279805.1099724537, 'geo_sep': '', 'northing': 103734.02459926438, 'lat_direction': 'N', 'lond': 123.27253870166666, 'longitude': '12316.3523221', 'latd': 44.566173103333334, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183446.00', 'gps_qual': '4', 'latitude': '4433.9702514', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.345', 'easting': 2279805.5404268997, 'geo_sep': '', 'northing': 103733.76002989337, 'lat_direction': 'N', 'lond': 123.27253317166667, 'longitude': '12316.3519903', 'latd': 44.566170856666666, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183446.00', 'gps_qual': '4', 'latitude': '4433.9702514', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.345', 'easting': 2279805.5404268997, 'geo_sep': '', 'northing': 103733.76002989337, 'lat_direction': 'N', 'lond': 123.27253317166667, 'longitude': '12316.3519903', 'latd': 44.566170856666666, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183450.00', 'gps_qual': '4', 'latitude': '4433.9703838', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.357', 'easting': 2279805.110349211, 'geo_sep': '', 'northing': 103734.0201390041, 'lat_direction': 'N', 'lond': 123.272538695, 'longitude': '12316.3523217', 'latd': 44.56617306333333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183448.00', 'gps_qual': '4', 'latitude': '4433.9701301', 'age_gps_data': '0.29', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.970812997, 'geo_sep': '', 'northing': 103733.52047910728, 'lat_direction': 'N', 'lond': 123.27252765333333, 'longitude': '12316.3516592', 'latd': 44.566168835, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183447.00', 'gps_qual': '4', 'latitude': '4433.9702538', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.347', 'easting': 2279805.5425641215, 'geo_sep': '', 'northing': 103733.76440384611, 'lat_direction': 'N', 'lond': 123.27253314666666, 'longitude': '12316.3519888', 'latd': 44.56617089666667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183451.00', 'gps_qual': '4', 'latitude': '4433.9703861', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '48.352', 'easting': 2279805.108642954, 'geo_sep': '', 'northing': 103734.02445960138, 'lat_direction': 'N', 'lond': 123.27253871833334, 'longitude': '12316.3523231', 'latd': 44.566173101666664, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183449.00', 'gps_qual': '4', 'latitude': '4433.9701317', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '48.345', 'easting': 2279805.9699884597, 'geo_sep': '', 'northing': 103733.5234722998, 'lat_direction': 'N', 'lond': 123.272527665, 'longitude': '12316.3516599', 'latd': 44.56616886166667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183448.00', 'gps_qual': '4', 'latitude': '4433.9702532', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.5425259965, 'geo_sep': '', 'northing': 103733.76329332497, 'lat_direction': 'N', 'lond': 123.27253314666666, 'longitude': '12316.3519888', 'latd': 44.56617088666667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183452.00', 'gps_qual': '4', 'latitude': '4433.9703850', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.357', 'easting': 2279805.112807126, 'geo_sep': '', 'northing': 103734.02227828279, 'lat_direction': 'N', 'lond': 123.272538665, 'longitude': '12316.3523199', 'latd': 44.56617308333333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183449.00', 'gps_qual': '4', 'latitude': '4433.9702558', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.540044914, 'geo_sep': '', 'northing': 103733.76819643751, 'lat_direction': 'N', 'lond': 123.27253318, 'longitude': '12316.3519908', 'latd': 44.56617093, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183449.00', 'gps_qual': '4', 'latitude': '4433.9702558', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.540044914, 'geo_sep': '', 'northing': 103733.76819643751, 'lat_direction': 'N', 'lond': 123.27253318, 'longitude': '12316.3519908', 'latd': 44.56617093, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183453.00', 'gps_qual': '4', 'latitude': '4433.9703882', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.356', 'easting': 2279805.108379449, 'geo_sep': '', 'northing': 103734.02836005762, 'lat_direction': 'N', 'lond': 123.27253872333333, 'longitude': '12316.3523234', 'latd': 44.56617313666667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183450.00', 'gps_qual': '4', 'latitude': '4433.9702529', 'age_gps_data': '0.12', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.5418453584, 'geo_sep': '', 'northing': 103733.76276077516, 'lat_direction': 'N', 'lond': 123.272533155, 'longitude': '12316.3519893', 'latd': 44.566170881666665, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183450.00', 'gps_qual': '4', 'latitude': '4433.9702529', 'age_gps_data': '0.12', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.5418453584, 'geo_sep': '', 'northing': 103733.76276077516, 'lat_direction': 'N', 'lond': 123.272533155, 'longitude': '12316.3519893', 'latd': 44.566170881666665, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183454.00', 'gps_qual': '4', 'latitude': '4433.9703888', 'age_gps_data': '1.58', 'lon_direction': 'W', 'antenna_altitude': '48.362', 'easting': 2279805.107623685, 'geo_sep': '', 'northing': 103734.02949783579, 'lat_direction': 'N', 'lond': 123.27253873333333, 'longitude': '12316.3523240', 'latd': 44.566173146666664, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183452.00', 'gps_qual': '4', 'latitude': '4433.9701277', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '48.347', 'easting': 2279805.9694696614, 'geo_sep': '', 'northing': 103733.51607789937, 'lat_direction': 'N', 'lond': 123.27252766833334, 'longitude': '12316.3516601', 'latd': 44.566168795, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183451.00', 'gps_qual': '4', 'latitude': '4433.9702537', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.54149925, 'geo_sep': '', 'northing': 103733.76425509714, 'lat_direction': 'N', 'lond': 123.27253316, 'longitude': '12316.3519896', 'latd': 44.566170895, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183455.00', 'gps_qual': '4', 'latitude': '4433.9703871', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '48.365', 'easting': 2279805.10910344, 'geo_sep': '', 'northing': 103734.02629684564, 'lat_direction': 'N', 'lond': 123.27253871333333, 'longitude': '12316.3523228', 'latd': 44.56617311833333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183452.00', 'gps_qual': '4', 'latitude': '4433.9702520', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.5433759475, 'geo_sep': '', 'northing': 103733.76104048081, 'lat_direction': 'N', 'lond': 123.272533135, 'longitude': '12316.3519881', 'latd': 44.56617086666667, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183452.00', 'gps_qual': '4', 'latitude': '4433.9702520', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.5433759475, 'geo_sep': '', 'northing': 103733.76104048081, 'lat_direction': 'N', 'lond': 123.272533135, 'longitude': '12316.3519881', 'latd': 44.56617086666667, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183456.00', 'gps_qual': '4', 'latitude': '4433.9703896', 'age_gps_data': '0.60', 'lon_direction': 'W', 'antenna_altitude': '48.356', 'easting': 2279805.110453128, 'geo_sep': '', 'northing': 103734.03088313993, 'lat_direction': 'N', 'lond': 123.27253869833334, 'longitude': '12316.3523219', 'latd': 44.56617316, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183453.00', 'gps_qual': '4', 'latitude': '4433.9702540', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '48.350', 'easting': 2279805.5423122, 'geo_sep': '', 'northing': 103733.76478310581, 'lat_direction': 'N', 'lond': 123.27253315, 'longitude': '12316.3519890', 'latd': 44.5661709, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183453.00', 'gps_qual': '4', 'latitude': '4433.9702540', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '48.350', 'easting': 2279805.5423122, 'geo_sep': '', 'northing': 103733.76478310581, 'lat_direction': 'N', 'lond': 123.27253315, 'longitude': '12316.3519890', 'latd': 44.5661709, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
