2{'timestamp': '195849.00', 'gps_qual': '1', 'latitude': '4433.9751648', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '58.115', 'easting': 2279711.7441462968, 'geo_sep': '', 'northing': 103746.0856173383, 'lat_direction': 'N', 'lond': 123.27371858666666, 'longitude': '12316.4231152', 'latd': 44.56625274666666, 'geo_sep_units': '', 'ref_station_id': '*05\r\n', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '200048.00', 'gps_qual': '2', 'latitude': '4433.9678893', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '50.489', 'easting': 2279734.934613888, 'geo_sep': '', 'northing': 103731.8072809903, 'lat_direction': 'N', 'lond': 123.27342064833333, 'longitude': '12316.4052389', 'latd': 44.56613148833333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200048.00', 'gps_qual': '2', 'latitude': '4433.9678893', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '50.489', 'easting': 2279734.934613888, 'geo_sep': '', 'northing': 103731.8072809903, 'lat_direction': 'N', 'lond': 123.27342064833333, 'longitude': '12316.4052389', 'latd': 44.56613148833333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200053.00', 'gps_qual': '2', 'latitude': '4433.9679601', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '50.963', 'easting': 2279732.249553966, 'geo_sep': '', 'northing': 103732.0306876963, 'lat_direction': 'N', 'lond': 123.27345452666667, 'longitude': '12316.4072716', 'latd': 44.56613266833333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
3{'timestamp': '200049.00', 'gps_qual': '2', 'latitude': '4433.9679290', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '50.519', 'easting': 2279734.68229927, 'geo_sep': '', 'northing': 103731.88951216266, 'lat_direction': 'N', 'lond': 123.27342385833333, 'longitude': '12316.4054315', 'latd': 44.56613215, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200049.00', 'gps_qual': '2', 'latitude': '4433.9679290', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '50.519', 'easting': 2279734.68229927, 'geo_sep': '', 'northing': 103731.88951216266, 'lat_direction': 'N', 'lond': 123.27342385833333, 'longitude': '12316.4054315', 'latd': 44.56613215, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '200050.00', 'gps_qual': '2', 'latitude': '4433.9678750', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '51.976', 'easting': 2279734.921399682, 'geo_sep': '', 'northing': 103731.78123612888, 'lat_direction': 'N', 'lond': 123.27342080333334, 'longitude': '12316.4052482', 'latd': 44.56613125, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
1{'timestamp': '200050.00', 'gps_qual': '2', 'latitude': '4433.9679941', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '50.594', 'easting': 2279734.352342663, 'geo_sep': '', 'northing': 103732.02147727739, 'lat_direction': 'N', 'lond': 123.27342806666667, 'longitude': '12316.4056840', 'latd': 44.566133235, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200054.00', 'gps_qual': '2', 'latitude': '4433.9680506', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '51.011', 'easting': 2279731.6195344985, 'geo_sep': '', 'northing': 103732.22002535779, 'lat_direction': 'N', 'lond': 123.273462535, 'longitude': '12316.4077521', 'latd': 44.566134176666665, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '200051.00', 'gps_qual': '2', 'latitude': '4433.9680447', 'age_gps_data': '0.32', 'lon_direction': 'W', 'antenna_altitude': '50.633', 'easting': 2279733.8440304548, 'geo_sep': '', 'northing': 103732.13269822858, 'lat_direction': 'N', 'lond': 123.27343451, 'longitude': '12316.4060706', 'latd': 44.566134078333334, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '200051.00', 'gps_qual': '2', 'latitude': '4433.9680447', 'age_gps_data': '0.32', 'lon_direction': 'W', 'antenna_altitude': '50.633', 'easting': 2279733.8440304548, 'geo_sep': '', 'northing': 103732.13269822858, 'lat_direction': 'N', 'lond': 123.27343451, 'longitude': '12316.4060706', 'latd': 44.566134078333334, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '200052.00', 'gps_qual': '2', 'latitude': '4433.9680015', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '52.010', 'easting': 2279733.533520646, 'geo_sep': '', 'northing': 103732.06330987532, 'lat_direction': 'N', 'lond': 123.27343838666667, 'longitude': '12316.4063032', 'latd': 44.56613335833333, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200052.00', 'gps_qual': '2', 'latitude': '4433.9680015', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '52.010', 'easting': 2279733.533520646, 'geo_sep': '', 'northing': 103732.06330987532, 'lat_direction': 'N', 'lond': 123.27343838666667, 'longitude': '12316.4063032', 'latd': 44.56613335833333, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200052.00', 'gps_qual': '2', 'latitude': '4433.9680664', 'age_gps_data': '1.32', 'lon_direction': 'W', 'antenna_altitude': '50.749', 'easting': 2279733.0155322277, 'geo_sep': '', 'northing': 103732.20136185549, 'lat_direction': 'N', 'lond': 123.27344496333333, 'longitude': '12316.4066978', 'latd': 44.56613444, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
3{'timestamp': '200053.00', 'gps_qual': '2', 'latitude': '4433.9680785', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '52.030', 'easting': 2279732.656273157, 'geo_sep': '', 'northing': 103732.23612154648, 'lat_direction': 'N', 'lond': 123.27344949833333, 'longitude': '12316.4069699', 'latd': 44.566134641666665, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
2{'timestamp': '200053.00', 'gps_qual': '2', 'latitude': '4433.9680785', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '52.030', 'easting': 2279732.656273157, 'geo_sep': '', 'northing': 103732.23612154648, 'lat_direction': 'N', 'lond': 123.27344949833333, 'longitude': '12316.4069699', 'latd': 44.566134641666665, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
1{'timestamp': '200053.00', 'gps_qual': '2', 'latitude': '4433.9681137', 'age_gps_data': '0.08', 'lon_direction': 'W', 'antenna_altitude': '50.923', 'easting': 2279732.165241539, 'geo_sep': '', 'northing': 103732.31821215805, 'lat_direction': 'N', 'lond': 123.27345571166667, 'longitude': '12316.4073427', 'latd': 44.56613522833333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
3{'timestamp': '200054.00', 'gps_qual': '2', 'latitude': '4433.9681795', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '52.156', 'easting': 2279732.02625954, 'geo_sep': '', 'northing': 103732.44491602574, 'lat_direction': 'N', 'lond': 123.273457515, 'longitude': '12316.4074509', 'latd': 44.566136325, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
2{'timestamp': '200054.00', 'gps_qual': '2', 'latitude': '4433.9681795', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '52.156', 'easting': 2279732.02625954, 'geo_sep': '', 'northing': 103732.44491602574, 'lat_direction': 'N', 'lond': 123.273457515, 'longitude': '12316.4074509', 'latd': 44.566136325, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
1{'timestamp': '200054.00', 'gps_qual': '2', 'latitude': '4433.9682499', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '51.020', 'easting': 2279731.4805700765, 'geo_sep': '', 'northing': 103732.5941112442, 'lat_direction': 'N', 'lond': 123.273464445, 'longitude': '12316.4078667', 'latd': 44.56613749833333, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
2{'timestamp': '200055.00', 'gps_qual': '2', 'latitude': '4433.9684335', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '51.041', 'easting': 2279730.6414571577, 'geo_sep': '', 'northing': 103732.96314903721, 'lat_direction': 'N', 'lond': 123.27347516166667, 'longitude': '12316.4085097', 'latd': 44.56614055833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
1{'timestamp': '200055.00', 'gps_qual': '2', 'latitude': '4433.9684335', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '51.041', 'easting': 2279730.6414571577, 'geo_sep': '', 'northing': 103732.96314903721, 'lat_direction': 'N', 'lond': 123.27347516166667, 'longitude': '12316.4085097', 'latd': 44.56614055833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
3{'timestamp': '200055.00', 'gps_qual': '2', 'latitude': '4433.9684335', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '51.041', 'easting': 2279730.6414571577, 'geo_sep': '', 'northing': 103732.96314903721, 'lat_direction': 'N', 'lond': 123.27347516166667, 'longitude': '12316.4085097', 'latd': 44.56614055833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
2{'timestamp': '200059.00', 'gps_qual': '2', 'latitude': '4433.9694168', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '50.942', 'easting': 2279726.195736095, 'geo_sep': '', 'northing': 103734.93793526664, 'lat_direction': 'N', 'lond': 123.27353194833333, 'longitude': '12316.4119169', 'latd': 44.566156946666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '04', 'horizontal_dil': '3.8', 'altitude_units': 'M'}
3{'timestamp': '200056.00', 'gps_qual': '2', 'latitude': '4433.9684748', 'age_gps_data': '0.34', 'lon_direction': 'W', 'antenna_altitude': '52.036', 'easting': 2279730.2382733314, 'geo_sep': '', 'northing': 103733.05352650955, 'lat_direction': 'N', 'lond': 123.27348027333333, 'longitude': '12316.4088164', 'latd': 44.56614124666667, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
1{'timestamp': '200056.00', 'gps_qual': '2', 'latitude': '4433.9686282', 'age_gps_data': '0.38', 'lon_direction': 'W', 'antenna_altitude': '50.789', 'easting': 2279729.454136202, 'geo_sep': '', 'northing': 103733.36471424252, 'lat_direction': 'N', 'lond': 123.27349027333334, 'longitude': '12316.4094164', 'latd': 44.56614380333333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '05', 'horizontal_dil': '3.7', 'altitude_units': 'M'}
3{'timestamp': '200057.00', 'gps_qual': '2', 'latitude': '4433.9687349', 'age_gps_data': '0.66', 'lon_direction': 'W', 'antenna_altitude': '52.099', 'easting': 2279729.042274988, 'geo_sep': '', 'northing': 103733.57657948043, 'lat_direction': 'N', 'lond': 123.27349554666667, 'longitude': '12316.4097328', 'latd': 44.56614558166667, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '05', 'horizontal_dil': '2.6', 'altitude_units': 'M'}
1{'timestamp': '200057.00', 'gps_qual': '2', 'latitude': '4433.9689119', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '50.929', 'easting': 2279728.306742099, 'geo_sep': '', 'northing': 103733.92983021121, 'lat_direction': 'N', 'lond': 123.27350495333333, 'longitude': '12316.4102972', 'latd': 44.56614853166667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '06', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '200100.00', 'gps_qual': '2', 'latitude': '4433.9698382', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '51.094', 'easting': 2279725.210977342, 'geo_sep': '', 'northing': 103735.75263182633, 'lat_direction': 'N', 'lond': 123.27354469, 'longitude': '12316.4126814', 'latd': 44.56616397, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '04', 'horizontal_dil': '3.8', 'altitude_units': 'M'}
3{'timestamp': '200058.00', 'gps_qual': '2', 'latitude': '4433.9692325', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '51.120', 'easting': 2279727.1057246476, 'geo_sep': '', 'northing': 103734.56516564824, 'lat_direction': 'N', 'lond': 123.27352033833333, 'longitude': '12316.4112203', 'latd': 44.566153875, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200058.00', 'gps_qual': '2', 'latitude': '4433.9692325', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '51.120', 'easting': 2279727.1057246476, 'geo_sep': '', 'northing': 103734.56516564824, 'lat_direction': 'N', 'lond': 123.27352033833333, 'longitude': '12316.4112203', 'latd': 44.566153875, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200101.00', 'gps_qual': '1', 'latitude': '4433.9715351', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '51.692', 'easting': 2279722.208788352, 'geo_sep': '', 'northing': 103739.00018414762, 'lat_direction': 'N', 'lond': 123.273583865, 'longitude': '12316.4150319', 'latd': 44.56619225166666, 'geo_sep_units': '', 'ref_station_id': '*09\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '200059.00', 'gps_qual': '2', 'latitude': '4433.9693345', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '52.240', 'easting': 2279726.842286446, 'geo_sep': '', 'northing': 103734.7632243745, 'lat_direction': 'N', 'lond': 123.27352373833334, 'longitude': '12316.4114243', 'latd': 44.566155575, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '04', 'horizontal_dil': '3.8', 'altitude_units': 'M'}
1{'timestamp': '200059.00', 'gps_qual': '2', 'latitude': '4433.9695825', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '51.236', 'easting': 2279725.9851711094, 'geo_sep': '', 'northing': 103735.25221768953, 'lat_direction': 'N', 'lond': 123.27353473333334, 'longitude': '12316.4120840', 'latd': 44.56615970833333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '04', 'horizontal_dil': '3.8', 'altitude_units': 'M'}
1{'timestamp': '200100.00', 'gps_qual': '2', 'latitude': '4433.9699901', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '51.390', 'easting': 2279724.9869653475, 'geo_sep': '', 'northing': 103736.04180396348, 'lat_direction': 'N', 'lond': 123.27354763333334, 'longitude': '12316.4128580', 'latd': 44.566166501666665, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '04', 'horizontal_dil': '3.8', 'altitude_units': 'M'}
3{'timestamp': '200100.00', 'gps_qual': '2', 'latitude': '4433.9699901', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '51.390', 'easting': 2279724.9869653475, 'geo_sep': '', 'northing': 103736.04180396348, 'lat_direction': 'N', 'lond': 123.27354763333334, 'longitude': '12316.4128580', 'latd': 44.566166501666665, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '04', 'horizontal_dil': '3.8', 'altitude_units': 'M'}
2{'timestamp': '200102.00', 'gps_qual': '1', 'latitude': '4433.9719190', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '51.716', 'easting': 2279721.145830792, 'geo_sep': '', 'northing': 103739.74807751924, 'lat_direction': 'N', 'lond': 123.27359756166666, 'longitude': '12316.4158537', 'latd': 44.56619865, 'geo_sep_units': '', 'ref_station_id': '*06\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200101.00', 'gps_qual': '1', 'latitude': '4433.9716605', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '50.738', 'easting': 2279722.661468616, 'geo_sep': '', 'northing': 103739.21701025404, 'lat_direction': 'N', 'lond': 123.27357826333333, 'longitude': '12316.4146958', 'latd': 44.566194341666666, 'geo_sep_units': '', 'ref_station_id': '*0D\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
3{'timestamp': '200101.00', 'gps_qual': '1', 'latitude': '4433.9716605', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '50.738', 'easting': 2279722.661468616, 'geo_sep': '', 'northing': 103739.21701025404, 'lat_direction': 'N', 'lond': 123.27357826333333, 'longitude': '12316.4146958', 'latd': 44.566194341666666, 'geo_sep_units': '', 'ref_station_id': '*0D\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '200103.00', 'gps_qual': '2', 'latitude': '4433.9718702', 'age_gps_data': '0.60', 'lon_direction': 'W', 'antenna_altitude': '48.070', 'easting': 2279721.632424731, 'geo_sep': '', 'northing': 103739.64093692228, 'lat_direction': 'N', 'lond': 123.27359139333333, 'longitude': '12316.4154836', 'latd': 44.56619783666667, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '05', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '200102.00', 'gps_qual': '1', 'latitude': '4433.9722231', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '51.060', 'easting': 2279721.765604493, 'geo_sep': '', 'northing': 103740.29030552879, 'lat_direction': 'N', 'lond': 123.27358999833334, 'longitude': '12316.4153999', 'latd': 44.566203718333334, 'geo_sep_units': '', 'ref_station_id': '*08\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '200102.00', 'gps_qual': '1', 'latitude': '4433.9720389', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '50.784', 'easting': 2279721.6256828434, 'geo_sep': '', 'northing': 103739.95377856866, 'lat_direction': 'N', 'lond': 123.27359161333334, 'longitude': '12316.4154968', 'latd': 44.566200648333336, 'geo_sep_units': '', 'ref_station_id': '*0D\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '200104.00', 'gps_qual': '1', 'latitude': '4433.9726331', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '51.355', 'easting': 2279719.1841453016, 'geo_sep': '', 'northing': 103741.13871548325, 'lat_direction': 'N', 'lond': 123.27362284333333, 'longitude': '12316.4173706', 'latd': 44.566210551666664, 'geo_sep_units': '', 'ref_station_id': '*0F\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '200103.00', 'gps_qual': '1', 'latitude': '4433.9724324', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '50.120', 'easting': 2279720.9121167273, 'geo_sep': '', 'northing': 103740.70746181067, 'lat_direction': 'N', 'lond': 123.27360091666667, 'longitude': '12316.4160550', 'latd': 44.56620720666667, 'geo_sep_units': '', 'ref_station_id': '*02\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '200103.00', 'gps_qual': '1', 'latitude': '4433.9724324', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '50.120', 'easting': 2279720.9121167273, 'geo_sep': '', 'northing': 103740.70746181067, 'lat_direction': 'N', 'lond': 123.27360091666667, 'longitude': '12316.4160550', 'latd': 44.56620720666667, 'geo_sep_units': '', 'ref_station_id': '*02\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '200104.00', 'gps_qual': '1', 'latitude': '4433.9729776', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '52.488', 'easting': 2279719.545959974, 'geo_sep': '', 'northing': 103741.76466608327, 'lat_direction': 'N', 'lond': 123.27361856166667, 'longitude': '12316.4171137', 'latd': 44.56621629333333, 'geo_sep_units': '', 'ref_station_id': '*05\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200104.00', 'gps_qual': '1', 'latitude': '4433.9729776', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '52.488', 'easting': 2279719.545959974, 'geo_sep': '', 'northing': 103741.76466608327, 'lat_direction': 'N', 'lond': 123.27361856166667, 'longitude': '12316.4171137', 'latd': 44.56621629333333, 'geo_sep_units': '', 'ref_station_id': '*05\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200104.00', 'gps_qual': '1', 'latitude': '4433.9726950', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '49.594', 'easting': 2279719.8716166555, 'geo_sep': '', 'northing': 103741.22980875056, 'lat_direction': 'N', 'lond': 123.27361423333333, 'longitude': '12316.4168540', 'latd': 44.566211583333335, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '200106.00', 'gps_qual': '1', 'latitude': '4433.9738333', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '58.019', 'easting': 2279716.5810712515, 'geo_sep': '', 'northing': 103743.45215165801, 'lat_direction': 'N', 'lond': 123.27365659333333, 'longitude': '12316.4193956', 'latd': 44.566230555, 'geo_sep_units': '', 'ref_station_id': '*0F\r\n', 'num_sats': '06', 'horizontal_dil': '1.6', 'altitude_units': 'M'}
3{'timestamp': '200105.00', 'gps_qual': '1', 'latitude': '4433.9733058', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '52.333', 'easting': 2279718.6226267274, 'geo_sep': '', 'northing': 103742.40454952326, 'lat_direction': 'N', 'lond': 123.273630455, 'longitude': '12316.4178273', 'latd': 44.56622176333333, 'geo_sep_units': '', 'ref_station_id': '*00\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '200105.00', 'gps_qual': '1', 'latitude': '4433.9728728', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '49.246', 'easting': 2279718.8704485483, 'geo_sep': '', 'northing': 103741.59366610553, 'lat_direction': 'N', 'lond': 123.27362698666667, 'longitude': '12316.4176192', 'latd': 44.566214546666664, 'geo_sep_units': '', 'ref_station_id': '*06\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '200106.00', 'gps_qual': '1', 'latitude': '4433.9735627', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '53.139', 'easting': 2279717.2403935306, 'geo_sep': '', 'northing': 103742.92807115521, 'lat_direction': 'N', 'lond': 123.27364807166667, 'longitude': '12316.4188843', 'latd': 44.566226045, 'geo_sep_units': '', 'ref_station_id': '*05\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '200106.00', 'gps_qual': '1', 'latitude': '4433.9730114', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '49.393', 'easting': 2279717.6791668097, 'geo_sep': '', 'northing': 103741.89141330309, 'lat_direction': 'N', 'lond': 123.27364210333333, 'longitude': '12316.4185262', 'latd': 44.566216856666664, 'geo_sep_units': '', 'ref_station_id': '*0C\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '200107.00', 'gps_qual': '1', 'latitude': '4433.9754247', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '47.881', 'easting': 2279714.60741143, 'geo_sep': '', 'northing': 103746.46888611838, 'lat_direction': 'N', 'lond': 123.27368272833333, 'longitude': '12316.4209637', 'latd': 44.56625707833334, 'geo_sep_units': '', 'ref_station_id': '*08\r\n', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '200107.00', 'gps_qual': '1', 'latitude': '4433.9749584', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '38.261', 'easting': 2279715.351808639, 'geo_sep': '', 'northing': 103745.57924094424, 'lat_direction': 'N', 'lond': 123.27367297833334, 'longitude': '12316.4203787', 'latd': 44.56624930666667, 'geo_sep_units': '', 'ref_station_id': '*07\r\n', 'num_sats': '06', 'horizontal_dil': '3.2', 'altitude_units': 'M'}
2{'timestamp': '200109.00', 'gps_qual': '1', 'latitude': '4433.9695050', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '42.573', 'easting': 2279716.8571535368, 'geo_sep': '', 'northing': 103735.42209863849, 'lat_direction': 'N', 'lond': 123.27364965, 'longitude': '12316.4189790', 'latd': 44.56615841666667, 'geo_sep_units': '', 'ref_station_id': '*0F\r\n', 'num_sats': '05', 'horizontal_dil': '2.4', 'altitude_units': 'M'}
1{'timestamp': '200108.00', 'gps_qual': '1', 'latitude': '4433.9797699', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '25.202', 'easting': 2279710.6678337147, 'geo_sep': '', 'northing': 103754.65608050115, 'lat_direction': 'N', 'lond': 123.27373583166667, 'longitude': '12316.4241499', 'latd': 44.56632949833333, 'geo_sep_units': '', 'ref_station_id': '*05\r\n', 'num_sats': '05', 'horizontal_dil': '3.3', 'altitude_units': 'M'}
1{'timestamp': '200109.00', 'gps_qual': '1', 'latitude': '4433.9752810', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '41.127', 'easting': 2279712.3231311003, 'geo_sep': '', 'northing': 103746.28105661832, 'lat_direction': 'N', 'lond': 123.27371138666666, 'longitude': '12316.4226832', 'latd': 44.566254683333334, 'geo_sep_units': '', 'ref_station_id': '*02\r\n', 'num_sats': '06', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
