2{'timestamp': '185853.00', 'gps_qual': '4', 'latitude': '4433.8951761', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.376', 'easting': 2279951.2649238054, 'geo_sep': '', 'northing': 103589.64047422726, 'lat_direction': 'N', 'lond': 123.27063754333334, 'longitude': '12316.2382526', 'latd': 44.564919601666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190036.00', 'gps_qual': '4', 'latitude': '4433.8951648', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '47.361', 'easting': 2279951.261162966, 'geo_sep': '', 'northing': 103589.6196637759, 'lat_direction': 'N', 'lond': 123.27063758166666, 'longitude': '12316.2382549', 'latd': 44.564919413333335, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190033.00', 'gps_qual': '4', 'latitude': '4433.8949929', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279952.1841452224, 'geo_sep': '', 'northing': 103589.26945926715, 'lat_direction': 'N', 'lond': 123.27062581833333, 'longitude': '12316.2375491', 'latd': 44.564916548333336, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190037.00', 'gps_qual': '4', 'latitude': '4433.8950812', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.349', 'easting': 2279951.7265081946, 'geo_sep': '', 'northing': 103589.44878395088, 'lat_direction': 'N', 'lond': 123.27063165333334, 'longitude': '12316.2378992', 'latd': 44.56491802, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190037.00', 'gps_qual': '4', 'latitude': '4433.8951651', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.355', 'easting': 2279951.258535663, 'geo_sep': '', 'northing': 103589.62030982692, 'lat_direction': 'N', 'lond': 123.270637615, 'longitude': '12316.2382569', 'latd': 44.56491941833333, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190034.00', 'gps_qual': '4', 'latitude': '4433.8949939', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.339', 'easting': 2279952.182223956, 'geo_sep': '', 'northing': 103589.2713782303, 'lat_direction': 'N', 'lond': 123.27062584333333, 'longitude': '12316.2375506', 'latd': 44.564916565, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190038.00', 'gps_qual': '4', 'latitude': '4433.8951678', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279951.2641321323, 'geo_sep': '', 'northing': 103589.62512106355, 'lat_direction': 'N', 'lond': 123.27063754666666, 'longitude': '12316.2382528', 'latd': 44.56491946333333, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190038.00', 'gps_qual': '4', 'latitude': '4433.8951678', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279951.2641321323, 'geo_sep': '', 'northing': 103589.62512106355, 'lat_direction': 'N', 'lond': 123.27063754666666, 'longitude': '12316.2382528', 'latd': 44.56491946333333, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190035.00', 'gps_qual': '4', 'latitude': '4433.8949917', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '47.332', 'easting': 2279952.1824812116, 'geo_sep': '', 'northing': 103589.26729269326, 'lat_direction': 'N', 'lond': 123.27062583833333, 'longitude': '12316.2375503', 'latd': 44.564916528333335, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190039.00', 'gps_qual': '4', 'latitude': '4433.8950811', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.349', 'easting': 2279951.7284866106, 'geo_sep': '', 'northing': 103589.44853077084, 'lat_direction': 'N', 'lond': 123.27063162833333, 'longitude': '12316.2378977', 'latd': 44.56491801833333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190039.00', 'gps_qual': '4', 'latitude': '4433.8951640', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.357', 'easting': 2279951.264420107, 'geo_sep': '', 'northing': 103589.618069591, 'lat_direction': 'N', 'lond': 123.27063754, 'longitude': '12316.2382524', 'latd': 44.5649194, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190036.00', 'gps_qual': '4', 'latitude': '4433.8949915', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.329', 'easting': 2279952.1808807016, 'geo_sep': '', 'northing': 103589.26697699074, 'lat_direction': 'N', 'lond': 123.27062585833333, 'longitude': '12316.2375515', 'latd': 44.564916525, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190040.00', 'gps_qual': '4', 'latitude': '4433.8950838', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.354', 'easting': 2279951.7258793856, 'geo_sep': '', 'northing': 103589.45362345409, 'lat_direction': 'N', 'lond': 123.27063166333333, 'longitude': '12316.2378998', 'latd': 44.56491806333333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190040.00', 'gps_qual': '4', 'latitude': '4433.8951693', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.2672706842, 'geo_sep': '', 'northing': 103589.62779296469, 'lat_direction': 'N', 'lond': 123.27063750833334, 'longitude': '12316.2382505', 'latd': 44.56491948833333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190037.00', 'gps_qual': '4', 'latitude': '4433.8949935', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.324', 'easting': 2279952.1803461104, 'geo_sep': '', 'northing': 103589.2707014326, 'lat_direction': 'N', 'lond': 123.27062586666666, 'longitude': '12316.2375520', 'latd': 44.56491655833333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190041.00', 'gps_qual': '4', 'latitude': '4433.8950866', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279951.7265864518, 'geo_sep': '', 'northing': 103589.45878774114, 'lat_direction': 'N', 'lond': 123.27063165666667, 'longitude': '12316.2378994', 'latd': 44.56491811, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190041.00', 'gps_qual': '4', 'latitude': '4433.8951732', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.356', 'easting': 2279951.264739659, 'geo_sep': '', 'northing': 103589.63510669768, 'lat_direction': 'N', 'lond': 123.27063754333334, 'longitude': '12316.2382526', 'latd': 44.56491955333333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190038.00', 'gps_qual': '4', 'latitude': '4433.8949936', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.322', 'easting': 2279952.181940273, 'geo_sep': '', 'northing': 103589.2708320478, 'lat_direction': 'N', 'lond': 123.27062584666666, 'longitude': '12316.2375508', 'latd': 44.56491656, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190042.00', 'gps_qual': '4', 'latitude': '4433.8950851', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.351', 'easting': 2279951.723183264, 'geo_sep': '', 'northing': 103589.45612491947, 'lat_direction': 'N', 'lond': 123.27063169833333, 'longitude': '12316.2379019', 'latd': 44.564918085, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190042.00', 'gps_qual': '4', 'latitude': '4433.8951725', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.2633720348, 'geo_sep': '', 'northing': 103589.63385648001, 'lat_direction': 'N', 'lond': 123.27063756, 'longitude': '12316.2382536', 'latd': 44.56491954166667, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190039.00', 'gps_qual': '4', 'latitude': '4433.8949904', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.318', 'easting': 2279952.1808108534, 'geo_sep': '', 'northing': 103589.26494103111, 'lat_direction': 'N', 'lond': 123.27062585833333, 'longitude': '12316.2375515', 'latd': 44.56491650666667, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190043.00', 'gps_qual': '4', 'latitude': '4433.8951717', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.263718189, 'geo_sep': '', 'northing': 103589.63236216549, 'lat_direction': 'N', 'lond': 123.270637555, 'longitude': '12316.2382533', 'latd': 44.564919528333334, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190043.00', 'gps_qual': '4', 'latitude': '4433.8951717', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.263718189, 'geo_sep': '', 'northing': 103589.63236216549, 'lat_direction': 'N', 'lond': 123.270637555, 'longitude': '12316.2382533', 'latd': 44.564919528333334, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190040.00', 'gps_qual': '4', 'latitude': '4433.8949943', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '47.331', 'easting': 2279952.181720085, 'geo_sep': '', 'northing': 103589.27213673759, 'lat_direction': 'N', 'lond': 123.27062585, 'longitude': '12316.2375510', 'latd': 44.564916571666664, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190044.00', 'gps_qual': '4', 'latitude': '4433.8951741', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.362', 'easting': 2279951.263341315, 'geo_sep': '', 'northing': 103589.63682241645, 'lat_direction': 'N', 'lond': 123.27063756166666, 'longitude': '12316.2382537', 'latd': 44.56491956833333, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190044.00', 'gps_qual': '4', 'latitude': '4433.8951741', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.362', 'easting': 2279951.263341315, 'geo_sep': '', 'northing': 103589.63682241645, 'lat_direction': 'N', 'lond': 123.27063756166666, 'longitude': '12316.2382537', 'latd': 44.56491956833333, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190041.00', 'gps_qual': '4', 'latitude': '4433.8949923', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.321', 'easting': 2279952.180269913, 'geo_sep': '', 'northing': 103589.26848038752, 'lat_direction': 'N', 'lond': 123.27062586666666, 'longitude': '12316.2375520', 'latd': 44.564916538333335, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190045.00', 'gps_qual': '4', 'latitude': '4433.8950857', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.359', 'easting': 2279951.719119518, 'geo_sep': '', 'northing': 103589.45737616625, 'lat_direction': 'N', 'lond': 123.27063175, 'longitude': '12316.2379050', 'latd': 44.564918095, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190042.00', 'gps_qual': '4', 'latitude': '4433.8949944', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '47.330', 'easting': 2279952.1809325297, 'geo_sep': '', 'northing': 103589.27234906238, 'lat_direction': 'N', 'lond': 123.27062586, 'longitude': '12316.2375516', 'latd': 44.564916573333335, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190042.00', 'gps_qual': '4', 'latitude': '4433.8949944', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '47.330', 'easting': 2279952.1809325297, 'geo_sep': '', 'northing': 103589.27234906238, 'lat_direction': 'N', 'lond': 123.27062586, 'longitude': '12316.2375516', 'latd': 44.564916573333335, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190046.00', 'gps_qual': '4', 'latitude': '4433.8951726', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.371', 'easting': 2279951.262187525, 'geo_sep': '', 'northing': 103589.63408242352, 'lat_direction': 'N', 'lond': 123.270637575, 'longitude': '12316.2382545', 'latd': 44.56491954333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190046.00', 'gps_qual': '4', 'latitude': '4433.8951726', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.371', 'easting': 2279951.262187525, 'geo_sep': '', 'northing': 103589.63408242352, 'lat_direction': 'N', 'lond': 123.270637575, 'longitude': '12316.2382545', 'latd': 44.56491954333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190043.00', 'gps_qual': '4', 'latitude': '4433.8949929', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.329', 'easting': 2279952.1824250924, 'geo_sep': '', 'northing': 103589.2695182804, 'lat_direction': 'N', 'lond': 123.27062584, 'longitude': '12316.2375504', 'latd': 44.564916548333336, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190047.00', 'gps_qual': '4', 'latitude': '4433.8950845', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.353', 'easting': 2279951.7218219894, 'geo_sep': '', 'northing': 103589.45505978912, 'lat_direction': 'N', 'lond': 123.270631715, 'longitude': '12316.2379029', 'latd': 44.564918075, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190047.00', 'gps_qual': '4', 'latitude': '4433.8951702', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.357', 'easting': 2279951.2583302357, 'geo_sep': '', 'northing': 103589.6297674356, 'lat_direction': 'N', 'lond': 123.27063762166667, 'longitude': '12316.2382573', 'latd': 44.564919503333336, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190044.00', 'gps_qual': '4', 'latitude': '4433.8949952', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.328', 'easting': 2279952.182703456, 'geo_sep': '', 'northing': 103589.2737707477, 'lat_direction': 'N', 'lond': 123.27062583833333, 'longitude': '12316.2375503', 'latd': 44.56491658666667, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190048.00', 'gps_qual': '4', 'latitude': '4433.8950836', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.354', 'easting': 2279951.72189716, 'geo_sep': '', 'northing': 103589.45338946301, 'lat_direction': 'N', 'lond': 123.27063171333333, 'longitude': '12316.2379028', 'latd': 44.56491806, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190048.00', 'gps_qual': '4', 'latitude': '4433.8951676', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '47.357', 'easting': 2279951.256180375, 'geo_sep': '', 'northing': 103589.62502325699, 'lat_direction': 'N', 'lond': 123.27063764666667, 'longitude': '12316.2382588', 'latd': 44.56491946, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190045.00', 'gps_qual': '4', 'latitude': '4433.8949924', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.331', 'easting': 2279952.179482357, 'geo_sep': '', 'northing': 103589.26869271044, 'lat_direction': 'N', 'lond': 123.27062587666667, 'longitude': '12316.2375526', 'latd': 44.56491654, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190049.00', 'gps_qual': '4', 'latitude': '4433.8950857', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.359', 'easting': 2279951.722427458, 'geo_sep': '', 'northing': 103589.457262679, 'lat_direction': 'N', 'lond': 123.27063170833334, 'longitude': '12316.2379025', 'latd': 44.564918095, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190049.00', 'gps_qual': '4', 'latitude': '4433.8951664', 'age_gps_data': '0.15', 'lon_direction': 'W', 'antenna_altitude': '47.355', 'easting': 2279951.2534578266, 'geo_sep': '', 'northing': 103589.62289300095, 'lat_direction': 'N', 'lond': 123.27063768, 'longitude': '12316.2382608', 'latd': 44.56491944, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190046.00', 'gps_qual': '4', 'latitude': '4433.8949903', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.330', 'easting': 2279952.1804075497, 'geo_sep': '', 'northing': 103589.26476956345, 'lat_direction': 'N', 'lond': 123.27062586333334, 'longitude': '12316.2375518', 'latd': 44.564916505, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190050.00', 'gps_qual': '4', 'latitude': '4433.8950837', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.353', 'easting': 2279951.723359001, 'geo_sep': '', 'northing': 103589.45352461841, 'lat_direction': 'N', 'lond': 123.270631695, 'longitude': '12316.2379017', 'latd': 44.56491806166667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190050.00', 'gps_qual': '4', 'latitude': '4433.8951659', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279951.2562047467, 'geo_sep': '', 'northing': 103589.62187223602, 'lat_direction': 'N', 'lond': 123.270637645, 'longitude': '12316.2382587', 'latd': 44.56491943166667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190047.00', 'gps_qual': '4', 'latitude': '4433.8949923', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.330', 'easting': 2279952.18040223, 'geo_sep': '', 'northing': 103589.26847584825, 'lat_direction': 'N', 'lond': 123.270625865, 'longitude': '12316.2375519', 'latd': 44.564916538333335, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190051.00', 'gps_qual': '4', 'latitude': '4433.8951642', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2588754687, 'geo_sep': '', 'northing': 103589.61863042135, 'lat_direction': 'N', 'lond': 123.27063761, 'longitude': '12316.2382566', 'latd': 44.564919403333334, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190051.00', 'gps_qual': '4', 'latitude': '4433.8951642', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2588754687, 'geo_sep': '', 'northing': 103589.61863042135, 'lat_direction': 'N', 'lond': 123.27063761, 'longitude': '12316.2382566', 'latd': 44.564919403333334, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190048.00', 'gps_qual': '4', 'latitude': '4433.8949913', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.329', 'easting': 2279952.180074095, 'geo_sep': '', 'northing': 103589.26663405355, 'lat_direction': 'N', 'lond': 123.27062586833334, 'longitude': '12316.2375521', 'latd': 44.56491652166667, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190052.00', 'gps_qual': '4', 'latitude': '4433.8950841', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.348', 'easting': 2279951.7255014833, 'geo_sep': '', 'northing': 103589.45419233572, 'lat_direction': 'N', 'lond': 123.27063166833334, 'longitude': '12316.2379001', 'latd': 44.564918068333334, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190052.00', 'gps_qual': '4', 'latitude': '4433.8951671', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2594565656, 'geo_sep': '', 'northing': 103589.62398433592, 'lat_direction': 'N', 'lond': 123.270637605, 'longitude': '12316.2382563', 'latd': 44.56491945166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190049.00', 'gps_qual': '4', 'latitude': '4433.8949906', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.332', 'easting': 2279952.1769863428, 'geo_sep': '', 'northing': 103589.265442851, 'lat_direction': 'N', 'lond': 123.27062590666667, 'longitude': '12316.2375544', 'latd': 44.56491651, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190053.00', 'gps_qual': '4', 'latitude': '4433.8950811', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '47.347', 'easting': 2279951.72292927, 'geo_sep': '', 'northing': 103589.4487214284, 'lat_direction': 'N', 'lond': 123.27063169833333, 'longitude': '12316.2379019', 'latd': 44.56491801833333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190053.00', 'gps_qual': '4', 'latitude': '4433.8951668', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279951.25824666, 'geo_sep': '', 'northing': 103589.62346992828, 'lat_direction': 'N', 'lond': 123.27063762, 'longitude': '12316.2382572', 'latd': 44.564919446666664, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190050.00', 'gps_qual': '4', 'latitude': '4433.8949895', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.328', 'easting': 2279952.178636623, 'geo_sep': '', 'northing': 103589.26334787626, 'lat_direction': 'N', 'lond': 123.270625885, 'longitude': '12316.2375531', 'latd': 44.564916491666665, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190054.00', 'gps_qual': '4', 'latitude': '4433.8950827', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.347', 'easting': 2279951.7228985503, 'geo_sep': '', 'northing': 103589.45168736298, 'lat_direction': 'N', 'lond': 123.2706317, 'longitude': '12316.2379020', 'latd': 44.564918045, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190054.00', 'gps_qual': '4', 'latitude': '4433.8951668', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2585112937, 'geo_sep': '', 'northing': 103589.62346084975, 'lat_direction': 'N', 'lond': 123.27063761666666, 'longitude': '12316.2382570', 'latd': 44.564919446666664, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190051.00', 'gps_qual': '4', 'latitude': '4433.8949875', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.328', 'easting': 2279952.179038898, 'geo_sep': '', 'northing': 103589.25962797459, 'lat_direction': 'N', 'lond': 123.27062587833333, 'longitude': '12316.2375527', 'latd': 44.564916458333336, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
