1{'timestamp': '190821.00', 'gps_qual': '4', 'latitude': '4433.9142716', 'age_gps_data': '0.39', 'lon_direction': 'W', 'antenna_altitude': '47.384', 'easting': 2279876.637548698, 'geo_sep': '', 'northing': 103627.58612896968, 'lat_direction': 'N', 'lond': 123.271592825, 'longitude': '12316.2955695', 'latd': 44.56523786, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190859.00', 'gps_qual': '4', 'latitude': '4433.9142731', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.392', 'easting': 2279876.6390994657, 'geo_sep': '', 'northing': 103627.5888553271, 'lat_direction': 'N', 'lond': 123.27159280666666, 'longitude': '12316.2955684', 'latd': 44.565237885, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190859.00', 'gps_qual': '4', 'latitude': '4433.9142731', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.392', 'easting': 2279876.6390994657, 'geo_sep': '', 'northing': 103627.5888553271, 'lat_direction': 'N', 'lond': 123.27159280666666, 'longitude': '12316.2955684', 'latd': 44.565237885, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190901.00', 'gps_qual': '4', 'latitude': '4433.9143651', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.385', 'easting': 2279876.174292448, 'geo_sep': '', 'northing': 103627.7752879234, 'lat_direction': 'N', 'lond': 123.271598735, 'longitude': '12316.2959241', 'latd': 44.565239418333334, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190851.00', 'gps_qual': '4', 'latitude': '4433.9141839', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.384', 'easting': 2279877.1062014345, 'geo_sep': '', 'northing': 103627.40753255226, 'lat_direction': 'N', 'lond': 123.27158685166667, 'longitude': '12316.2952111', 'latd': 44.56523639833333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190900.00', 'gps_qual': '4', 'latitude': '4433.9142730', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.397', 'easting': 2279876.638828479, 'geo_sep': '', 'northing': 103627.58867932204, 'lat_direction': 'N', 'lond': 123.27159281, 'longitude': '12316.2955686', 'latd': 44.56523788333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190902.00', 'gps_qual': '4', 'latitude': '4433.9143648', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.387', 'easting': 2279876.1734794904, 'geo_sep': '', 'northing': 103627.77475990728, 'lat_direction': 'N', 'lond': 123.271598745, 'longitude': '12316.2959247', 'latd': 44.56523941333333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190901.00', 'gps_qual': '4', 'latitude': '4433.9142752', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '47.387', 'easting': 2279876.638835908, 'geo_sep': '', 'northing': 103627.59275578056, 'lat_direction': 'N', 'lond': 123.27159281166666, 'longitude': '12316.2955687', 'latd': 44.56523792, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190901.00', 'gps_qual': '4', 'latitude': '4433.9142752', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '47.387', 'easting': 2279876.638835908, 'geo_sep': '', 'northing': 103627.59275578056, 'lat_direction': 'N', 'lond': 123.27159281166666, 'longitude': '12316.2955687', 'latd': 44.56523792, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190903.00', 'gps_qual': '4', 'latitude': '4433.9143654', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.386', 'easting': 2279876.1748407716, 'geo_sep': '', 'northing': 103627.77582501993, 'lat_direction': 'N', 'lond': 123.27159872833333, 'longitude': '12316.2959237', 'latd': 44.56523942333333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190853.00', 'gps_qual': '4', 'latitude': '4433.9141856', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.378', 'easting': 2279877.1060447856, 'geo_sep': '', 'northing': 103627.41068811435, 'lat_direction': 'N', 'lond': 123.271586855, 'longitude': '12316.2952113', 'latd': 44.565236426666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190902.00', 'gps_qual': '4', 'latitude': '4433.9142753', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '47.385', 'easting': 2279876.6389745763, 'geo_sep': '', 'northing': 103627.59293632768, 'lat_direction': 'N', 'lond': 123.27159281, 'longitude': '12316.2955686', 'latd': 44.565237921666665, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190904.00', 'gps_qual': '4', 'latitude': '4433.9143651', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.390', 'easting': 2279876.173101596, 'geo_sep': '', 'northing': 103627.77532879263, 'lat_direction': 'N', 'lond': 123.27159875, 'longitude': '12316.2959250', 'latd': 44.565239418333334, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190854.00', 'gps_qual': '4', 'latitude': '4433.9141827', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '47.390', 'easting': 2279877.105728258, 'geo_sep': '', 'northing': 103627.4053251259, 'lat_direction': 'N', 'lond': 123.27158685666667, 'longitude': '12316.2952114', 'latd': 44.56523637833333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190903.00', 'gps_qual': '4', 'latitude': '4433.9142736', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '47.391', 'easting': 2279876.6401897594, 'geo_sep': '', 'northing': 103627.58974443376, 'lat_direction': 'N', 'lond': 123.27159279333333, 'longitude': '12316.2955676', 'latd': 44.56523789333333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190905.00', 'gps_qual': '4', 'latitude': '4433.9143641', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.384', 'easting': 2279876.175816729, 'geo_sep': '', 'northing': 103627.77338255849, 'lat_direction': 'N', 'lond': 123.271598715, 'longitude': '12316.2959229', 'latd': 44.565239401666666, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190904.00', 'gps_qual': '4', 'latitude': '4433.9142742', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.392', 'easting': 2279876.639433971, 'geo_sep': '', 'northing': 103627.59088220447, 'lat_direction': 'N', 'lond': 123.27159280333333, 'longitude': '12316.2955682', 'latd': 44.56523790333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190904.00', 'gps_qual': '4', 'latitude': '4433.9142742', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.392', 'easting': 2279876.639433971, 'geo_sep': '', 'northing': 103627.59088220447, 'lat_direction': 'N', 'lond': 123.27159280333333, 'longitude': '12316.2955682', 'latd': 44.56523790333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190906.00', 'gps_qual': '4', 'latitude': '4433.9143647', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '47.388', 'easting': 2279876.1742670396, 'geo_sep': '', 'northing': 103627.77454757411, 'lat_direction': 'N', 'lond': 123.271598735, 'longitude': '12316.2959241', 'latd': 44.56523941166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190905.00', 'gps_qual': '4', 'latitude': '4433.9142739', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.381', 'easting': 2279876.642590519, 'geo_sep': '', 'northing': 103627.5902179582, 'lat_direction': 'N', 'lond': 123.27159276333333, 'longitude': '12316.2955658', 'latd': 44.565237898333336, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190905.00', 'gps_qual': '4', 'latitude': '4433.9142739', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.381', 'easting': 2279876.642590519, 'geo_sep': '', 'northing': 103627.5902179582, 'lat_direction': 'N', 'lond': 123.27159276333333, 'longitude': '12316.2955658', 'latd': 44.565237898333336, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190907.00', 'gps_qual': '4', 'latitude': '4433.9143660', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '47.388', 'easting': 2279876.1750112004, 'geo_sep': '', 'northing': 103627.7769310018, 'lat_direction': 'N', 'lond': 123.27159872666667, 'longitude': '12316.2959236', 'latd': 44.56523943333333, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190857.00', 'gps_qual': '4', 'latitude': '4433.9141846', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.391', 'easting': 2279877.103334929, 'geo_sep': '', 'northing': 103627.4089280637, 'lat_direction': 'N', 'lond': 123.27158688833333, 'longitude': '12316.2952133', 'latd': 44.56523641, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190906.00', 'gps_qual': '4', 'latitude': '4433.9142747', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.388', 'easting': 2279876.642112068, 'geo_sep': '', 'northing': 103627.59171682037, 'lat_direction': 'N', 'lond': 123.27159277, 'longitude': '12316.2955662', 'latd': 44.565237911666664, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190908.00', 'gps_qual': '4', 'latitude': '4433.9143660', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '47.386', 'easting': 2279876.172364864, 'geo_sep': '', 'northing': 103627.77702182252, 'lat_direction': 'N', 'lond': 123.27159876, 'longitude': '12316.2959256', 'latd': 44.56523943333333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190858.00', 'gps_qual': '4', 'latitude': '4433.9141840', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.395', 'easting': 2279877.104752302, 'geo_sep': '', 'northing': 103627.4077675892, 'lat_direction': 'N', 'lond': 123.27158687, 'longitude': '12316.2952122', 'latd': 44.5652364, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190907.00', 'gps_qual': '4', 'latitude': '4433.9142758', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.390', 'easting': 2279876.6408587717, 'geo_sep': '', 'northing': 103627.59379818942, 'lat_direction': 'N', 'lond': 123.27159278666667, 'longitude': '12316.2955672', 'latd': 44.56523793, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190909.00', 'gps_qual': '4', 'latitude': '4433.9143646', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.387', 'easting': 2279876.1737314193, 'geo_sep': '', 'northing': 103627.77438065037, 'lat_direction': 'N', 'lond': 123.27159874166666, 'longitude': '12316.2959245', 'latd': 44.56523941, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190859.00', 'gps_qual': '4', 'latitude': '4433.9141843', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.401', 'easting': 2279877.1039774567, 'geo_sep': '', 'northing': 103627.40835009515, 'lat_direction': 'N', 'lond': 123.27158688, 'longitude': '12316.2952128', 'latd': 44.565236405, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190908.00', 'gps_qual': '4', 'latitude': '4433.9142751', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '47.384', 'easting': 2279876.638829556, 'geo_sep': '', 'northing': 103627.59257069416, 'lat_direction': 'N', 'lond': 123.27159281166666, 'longitude': '12316.2955687', 'latd': 44.56523791833333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190910.00', 'gps_qual': '4', 'latitude': '4433.9143671', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.392', 'easting': 2279876.175742657, 'geo_sep': '', 'northing': 103627.77894425578, 'lat_direction': 'N', 'lond': 123.27159871833334, 'longitude': '12316.2959231', 'latd': 44.56523945166666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190900.00', 'gps_qual': '4', 'latitude': '4433.9141835', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.400', 'easting': 2279877.105382126, 'geo_sep': '', 'northing': 103627.40681944788, 'lat_direction': 'N', 'lond': 123.27158686166666, 'longitude': '12316.2952117', 'latd': 44.565236391666666, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190909.00', 'gps_qual': '4', 'latitude': '4433.9142735', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.387', 'easting': 2279876.640844991, 'geo_sep': '', 'northing': 103627.58953664266, 'lat_direction': 'N', 'lond': 123.271592785, 'longitude': '12316.2955671', 'latd': 44.56523789166667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190911.00', 'gps_qual': '4', 'latitude': '4433.9143657', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '47.396', 'easting': 2279876.175124461, 'geo_sep': '', 'northing': 103627.77637119964, 'lat_direction': 'N', 'lond': 123.271598725, 'longitude': '12316.2959235', 'latd': 44.565239428333335, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190910.00', 'gps_qual': '4', 'latitude': '4433.9142736', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.393', 'easting': 2279876.6407190263, 'geo_sep': '', 'northing': 103627.58972627018, 'lat_direction': 'N', 'lond': 123.27159278666667, 'longitude': '12316.2955672', 'latd': 44.56523789333333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190910.00', 'gps_qual': '4', 'latitude': '4433.9142736', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.393', 'easting': 2279876.6407190263, 'geo_sep': '', 'northing': 103627.58972627018, 'lat_direction': 'N', 'lond': 123.27159278666667, 'longitude': '12316.2955672', 'latd': 44.56523789333333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190912.00', 'gps_qual': '4', 'latitude': '4433.9143673', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '47.391', 'easting': 2279876.1762846285, 'geo_sep': '', 'northing': 103627.77929626592, 'lat_direction': 'N', 'lond': 123.27159871166667, 'longitude': '12316.2959227', 'latd': 44.565239455, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190911.00', 'gps_qual': '4', 'latitude': '4433.9142735', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '47.397', 'easting': 2279876.638992556, 'geo_sep': '', 'northing': 103627.5896002166, 'lat_direction': 'N', 'lond': 123.27159280833334, 'longitude': '12316.2955685', 'latd': 44.56523789166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190911.00', 'gps_qual': '4', 'latitude': '4433.9142735', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '47.397', 'easting': 2279876.638992556, 'geo_sep': '', 'northing': 103627.5896002166, 'lat_direction': 'N', 'lond': 123.27159280833334, 'longitude': '12316.2955685', 'latd': 44.56523789166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190913.00', 'gps_qual': '4', 'latitude': '4433.9143688', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.387', 'easting': 2279876.1757183257, 'geo_sep': '', 'northing': 103627.78209527954, 'lat_direction': 'N', 'lond': 123.27159872, 'longitude': '12316.2959232', 'latd': 44.56523948, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190903.00', 'gps_qual': '4', 'latitude': '4433.9141840', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.390', 'easting': 2279877.1067370535, 'geo_sep': '', 'northing': 103627.40769947413, 'lat_direction': 'N', 'lond': 123.271586845, 'longitude': '12316.2952107', 'latd': 44.5652364, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190912.00', 'gps_qual': '4', 'latitude': '4433.9142733', 'age_gps_data': '0.60', 'lon_direction': 'W', 'antenna_altitude': '47.402', 'easting': 2279876.639376803, 'geo_sep': '', 'northing': 103627.5892164195, 'lat_direction': 'N', 'lond': 123.27159280333333, 'longitude': '12316.2955682', 'latd': 44.565237888333336, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190914.00', 'gps_qual': '4', 'latitude': '4433.9143672', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.398', 'easting': 2279876.175749009, 'geo_sep': '', 'northing': 103627.77912934311, 'lat_direction': 'N', 'lond': 123.27159871833334, 'longitude': '12316.2959231', 'latd': 44.565239453333334, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190913.00', 'gps_qual': '4', 'latitude': '4433.9142733', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.394', 'easting': 2279876.6389798517, 'geo_sep': '', 'northing': 103627.58923004288, 'lat_direction': 'N', 'lond': 123.27159280833334, 'longitude': '12316.2955685', 'latd': 44.565237888333336, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190913.00', 'gps_qual': '4', 'latitude': '4433.9142733', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.394', 'easting': 2279876.6389798517, 'geo_sep': '', 'northing': 103627.58923004288, 'lat_direction': 'N', 'lond': 123.27159280833334, 'longitude': '12316.2955685', 'latd': 44.565237888333336, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190915.00', 'gps_qual': '4', 'latitude': '4433.9143668', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.387', 'easting': 2279876.175326651, 'geo_sep': '', 'northing': 103627.77840261627, 'lat_direction': 'N', 'lond': 123.27159872333333, 'longitude': '12316.2959234', 'latd': 44.565239446666666, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190914.00', 'gps_qual': '4', 'latitude': '4433.9142721', 'age_gps_data': '0.38', 'lon_direction': 'W', 'antenna_altitude': '47.401', 'easting': 2279876.6394328945, 'geo_sep': '', 'northing': 103627.58699083328, 'lat_direction': 'N', 'lond': 123.27159280166667, 'longitude': '12316.2955681', 'latd': 44.565237868333334, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190914.00', 'gps_qual': '4', 'latitude': '4433.9142721', 'age_gps_data': '0.38', 'lon_direction': 'W', 'antenna_altitude': '47.401', 'easting': 2279876.6394328945, 'geo_sep': '', 'northing': 103627.58699083328, 'lat_direction': 'N', 'lond': 123.27159280166667, 'longitude': '12316.2955681', 'latd': 44.565237868333334, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190916.00', 'gps_qual': '4', 'latitude': '4433.9143663', 'age_gps_data': '0.38', 'lon_direction': 'W', 'antenna_altitude': '47.384', 'easting': 2279876.1750302566, 'geo_sep': '', 'northing': 103627.77748626284, 'lat_direction': 'N', 'lond': 123.27159872666667, 'longitude': '12316.2959236', 'latd': 44.565239438333336, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190906.00', 'gps_qual': '4', 'latitude': '4433.9141842', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '47.385', 'easting': 2279877.107014393, 'geo_sep': '', 'northing': 103627.40806056745, 'lat_direction': 'N', 'lond': 123.27158684166666, 'longitude': '12316.2952105', 'latd': 44.56523640333333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190915.00', 'gps_qual': '4', 'latitude': '4433.9142720', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.397', 'easting': 2279876.637706423, 'geo_sep': '', 'northing': 103627.58686477877, 'lat_direction': 'N', 'lond': 123.27159282333334, 'longitude': '12316.2955694', 'latd': 44.56523786666666, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190917.00', 'gps_qual': '4', 'latitude': '4433.9143677', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.383', 'easting': 2279876.1760454034, 'geo_sep': '', 'northing': 103627.7800456956, 'lat_direction': 'N', 'lond': 123.271598715, 'longitude': '12316.2959229', 'latd': 44.565239461666664, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190916.00', 'gps_qual': '4', 'latitude': '4433.9142728', 'age_gps_data': '0.35', 'lon_direction': 'W', 'antenna_altitude': '47.388', 'easting': 2279876.64066821, 'geo_sep': '', 'northing': 103627.58824557345, 'lat_direction': 'N', 'lond': 123.27159278666667, 'longitude': '12316.2955672', 'latd': 44.56523788, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190916.00', 'gps_qual': '4', 'latitude': '4433.9142728', 'age_gps_data': '0.35', 'lon_direction': 'W', 'antenna_altitude': '47.388', 'easting': 2279876.64066821, 'geo_sep': '', 'northing': 103627.58824557345, 'lat_direction': 'N', 'lond': 123.27159278666667, 'longitude': '12316.2955672', 'latd': 44.56523788, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190918.00', 'gps_qual': '4', 'latitude': '4433.9143667', 'age_gps_data': '0.60', 'lon_direction': 'W', 'antenna_altitude': '47.392', 'easting': 2279876.1739971293, 'geo_sep': '', 'northing': 103627.77826294117, 'lat_direction': 'N', 'lond': 123.27159874, 'longitude': '12316.2959244', 'latd': 44.565239445, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '190908.00', 'gps_qual': '4', 'latitude': '4433.9141871', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.380', 'easting': 2279877.1053461637, 'geo_sep': '', 'northing': 103627.41349166818, 'lat_direction': 'N', 'lond': 123.271586865, 'longitude': '12316.2952119', 'latd': 44.565236451666664, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190917.00', 'gps_qual': '4', 'latitude': '4433.9142753', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.386', 'easting': 2279876.6408270113, 'geo_sep': '', 'northing': 103627.59287275374, 'lat_direction': 'N', 'lond': 123.27159278666667, 'longitude': '12316.2955672', 'latd': 44.565237921666665, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
