1{'timestamp': '183157.00', 'gps_qual': '1', 'latitude': '4433.9710056', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '49.983', 'easting': 2279804.8787471075, 'geo_sep': '', 'northing': 103735.18031818699, 'lat_direction': 'N', 'lond': 123.27254211, 'longitude': '12316.3525266', 'latd': 44.56618342666667, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '16', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '183234.00', 'gps_qual': '4', 'latitude': '4433.9701248', 'age_gps_data': '0.10', 'lon_direction': 'W', 'antenna_altitude': '48.336', 'easting': 2279805.962934289, 'geo_sep': '', 'northing': 103733.51092841197, 'lat_direction': 'N', 'lond': 123.27252774833333, 'longitude': '12316.3516649', 'latd': 44.56616874666667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183235.00', 'gps_qual': '4', 'latitude': '4433.9702586', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.327', 'easting': 2279805.536385706, 'geo_sep': '', 'northing': 103733.77351060975, 'lat_direction': 'N', 'lond': 123.27253322833333, 'longitude': '12316.3519937', 'latd': 44.56617097666667, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183235.00', 'gps_qual': '4', 'latitude': '4433.9703912', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.108967019, 'geo_sep': '', 'northing': 103734.03389904369, 'lat_direction': 'N', 'lond': 123.27253871833334, 'longitude': '12316.3523231', 'latd': 44.56617318666667, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183235.00', 'gps_qual': '4', 'latitude': '4433.9701242', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '48.338', 'easting': 2279805.9623669055, 'geo_sep': '', 'northing': 103733.50983606, 'lat_direction': 'N', 'lond': 123.272527755, 'longitude': '12316.3516653', 'latd': 44.56616873666667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183236.00', 'gps_qual': '4', 'latitude': '4433.9702597', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.5342062525, 'geo_sep': '', 'northing': 103733.77562378999, 'lat_direction': 'N', 'lond': 123.27253325666666, 'longitude': '12316.3519954', 'latd': 44.566170995, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183236.00', 'gps_qual': '4', 'latitude': '4433.9703924', 'age_gps_data': '0.60', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.107984751, 'geo_sep': '', 'northing': 103734.03615642898, 'lat_direction': 'N', 'lond': 123.27253873166667, 'longitude': '12316.3523239', 'latd': 44.56617320666667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183236.00', 'gps_qual': '4', 'latitude': '4433.9701275', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.333', 'easting': 2279805.9621796487, 'geo_sep': '', 'northing': 103733.51595756132, 'lat_direction': 'N', 'lond': 123.27252776, 'longitude': '12316.3516656', 'latd': 44.56616879166667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183237.00', 'gps_qual': '4', 'latitude': '4433.9702571', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.328', 'easting': 2279805.5353641906, 'geo_sep': '', 'northing': 103733.77076609898, 'lat_direction': 'N', 'lond': 123.27253324, 'longitude': '12316.3519944', 'latd': 44.56617095166666, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183237.00', 'gps_qual': '4', 'latitude': '4433.9703900', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '48.326', 'easting': 2279805.1100815996, 'geo_sep': '', 'northing': 103734.03163711727, 'lat_direction': 'N', 'lond': 123.27253870333334, 'longitude': '12316.3523222', 'latd': 44.566173166666665, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183237.00', 'gps_qual': '4', 'latitude': '4433.9701268', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.340', 'easting': 2279805.9623998003, 'geo_sep': '', 'northing': 103733.51465286687, 'lat_direction': 'N', 'lond': 123.27252775666666, 'longitude': '12316.3516654', 'latd': 44.56616878, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183238.00', 'gps_qual': '4', 'latitude': '4433.9702597', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '48.328', 'easting': 2279805.5371171767, 'geo_sep': '', 'northing': 103733.77552385535, 'lat_direction': 'N', 'lond': 123.27253322, 'longitude': '12316.3519932', 'latd': 44.566170995, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183238.00', 'gps_qual': '4', 'latitude': '4433.9703912', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.326', 'easting': 2279805.1110840514, 'geo_sep': '', 'northing': 103734.0338263642, 'lat_direction': 'N', 'lond': 123.27253869166667, 'longitude': '12316.3523215', 'latd': 44.56617318666667, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183238.00', 'gps_qual': '4', 'latitude': '4433.9701267', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '48.338', 'easting': 2279805.963451963, 'geo_sep': '', 'northing': 103733.51443143841, 'lat_direction': 'N', 'lond': 123.27252774333333, 'longitude': '12316.3516646', 'latd': 44.566168778333335, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183239.00', 'gps_qual': '4', 'latitude': '4433.9702593', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '48.326', 'easting': 2279805.5377533324, 'geo_sep': '', 'northing': 103733.77476079296, 'lat_direction': 'N', 'lond': 123.27253321166667, 'longitude': '12316.3519927', 'latd': 44.56617098833333, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183239.00', 'gps_qual': '4', 'latitude': '4433.9703928', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '48.322', 'easting': 2279805.1111857193, 'geo_sep': '', 'northing': 103734.03678775765, 'lat_direction': 'N', 'lond': 123.27253869166667, 'longitude': '12316.3523215', 'latd': 44.566173213333336, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183239.00', 'gps_qual': '4', 'latitude': '4433.9701297', 'age_gps_data': '0.64', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.963642589, 'geo_sep': '', 'northing': 103733.51998405159, 'lat_direction': 'N', 'lond': 123.27252774333333, 'longitude': '12316.3516646', 'latd': 44.56616882833333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183240.00', 'gps_qual': '4', 'latitude': '4433.9702549', 'age_gps_data': '0.10', 'lon_direction': 'W', 'antenna_altitude': '48.323', 'easting': 2279805.5340335653, 'geo_sep': '', 'northing': 103733.76673506573, 'lat_direction': 'N', 'lond': 123.272533255, 'longitude': '12316.3519953', 'latd': 44.566170915, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183240.00', 'gps_qual': '4', 'latitude': '4433.9703882', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '48.320', 'easting': 2279805.1085117636, 'geo_sep': '', 'northing': 103734.02835551556, 'lat_direction': 'N', 'lond': 123.27253872166666, 'longitude': '12316.3523233', 'latd': 44.56617313666667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183240.00', 'gps_qual': '4', 'latitude': '4433.9701262', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.332', 'easting': 2279805.963155562, 'geo_sep': '', 'northing': 103733.5135150887, 'lat_direction': 'N', 'lond': 123.27252774666667, 'longitude': '12316.3516648', 'latd': 44.56616877, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183241.00', 'gps_qual': '4', 'latitude': '4433.9703875', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '48.325', 'easting': 2279805.109393486, 'geo_sep': '', 'northing': 103734.02702810802, 'lat_direction': 'N', 'lond': 123.27253871, 'longitude': '12316.3523226', 'latd': 44.566173125, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183241.00', 'gps_qual': '4', 'latitude': '4433.9701272', 'age_gps_data': '0.63', 'lon_direction': 'W', 'antenna_altitude': '48.337', 'easting': 2279805.964806879, 'geo_sep': '', 'northing': 103733.5153114507, 'lat_direction': 'N', 'lond': 123.27252772666667, 'longitude': '12316.3516636', 'latd': 44.566168786666665, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183241.00', 'gps_qual': '4', 'latitude': '4433.9702567', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.328', 'easting': 2279805.536397291, 'geo_sep': '', 'northing': 103733.76998941228, 'lat_direction': 'N', 'lond': 123.27253322666667, 'longitude': '12316.3519936', 'latd': 44.566170945, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183242.00', 'gps_qual': '4', 'latitude': '4433.9703869', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '48.320', 'easting': 2279805.1080322145, 'geo_sep': '', 'northing': 103734.0259630112, 'lat_direction': 'N', 'lond': 123.27253872666667, 'longitude': '12316.3523236', 'latd': 44.566173115, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183242.00', 'gps_qual': '4', 'latitude': '4433.9701242', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.9636900513, 'geo_sep': '', 'northing': 103733.50979063474, 'lat_direction': 'N', 'lond': 123.27252773833334, 'longitude': '12316.3516643', 'latd': 44.56616873666667, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183242.00', 'gps_qual': '4', 'latitude': '4433.9702554', 'age_gps_data': '0.24', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.534594595, 'geo_sep': '', 'northing': 103733.76764232945, 'lat_direction': 'N', 'lond': 123.27253324833333, 'longitude': '12316.3519949', 'latd': 44.56617092333333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183243.00', 'gps_qual': '4', 'latitude': '4433.9703863', 'age_gps_data': '0.19', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.1068032566, 'geo_sep': '', 'northing': 103734.02489336953, 'lat_direction': 'N', 'lond': 123.27253874166666, 'longitude': '12316.3523245', 'latd': 44.566173105, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183243.00', 'gps_qual': '4', 'latitude': '4433.9701257', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.332', 'easting': 2279805.962726846, 'geo_sep': '', 'northing': 103733.51260328013, 'lat_direction': 'N', 'lond': 123.27252775166667, 'longitude': '12316.3516651', 'latd': 44.56616876166667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183243.00', 'gps_qual': '4', 'latitude': '4433.9702553', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.5341912964, 'geo_sep': '', 'northing': 103733.7674708711, 'lat_direction': 'N', 'lond': 123.27253325333334, 'longitude': '12316.3519952', 'latd': 44.56617092166667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183244.00', 'gps_qual': '4', 'latitude': '4433.9703863', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '48.314', 'easting': 2279805.108523348, 'geo_sep': '', 'northing': 103734.02483431716, 'lat_direction': 'N', 'lond': 123.27253872, 'longitude': '12316.3523232', 'latd': 44.566173105, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183244.00', 'gps_qual': '4', 'latitude': '4433.9701266', 'age_gps_data': '0.19', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.965827272, 'geo_sep': '', 'northing': 103733.51416458748, 'lat_direction': 'N', 'lond': 123.27252771333333, 'longitude': '12316.3516628', 'latd': 44.566168776666665, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183244.00', 'gps_qual': '4', 'latitude': '4433.9702552', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '48.317', 'easting': 2279805.5341849425, 'geo_sep': '', 'northing': 103733.76728578284, 'lat_direction': 'N', 'lond': 123.27253325333334, 'longitude': '12316.3519952', 'latd': 44.56617092, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183245.00', 'gps_qual': '4', 'latitude': '4433.9703839', 'age_gps_data': '0.11', 'lon_direction': 'W', 'antenna_altitude': '48.317', 'easting': 2279805.108900105, 'geo_sep': '', 'northing': 103734.02037405781, 'lat_direction': 'N', 'lond': 123.27253871333333, 'longitude': '12316.3523228', 'latd': 44.566173065, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183245.00', 'gps_qual': '4', 'latitude': '4433.9702528', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.5360171623, 'geo_sep': '', 'northing': 103733.76277555712, 'lat_direction': 'N', 'lond': 123.27253322833333, 'longitude': '12316.3519937', 'latd': 44.56617088, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183245.00', 'gps_qual': '4', 'latitude': '4433.9702528', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.5360171623, 'geo_sep': '', 'northing': 103733.76277555712, 'lat_direction': 'N', 'lond': 123.27253322833333, 'longitude': '12316.3519937', 'latd': 44.56617088, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183246.00', 'gps_qual': '4', 'latitude': '4433.9703870', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.1102879182, 'geo_sep': '', 'northing': 103734.02607087605, 'lat_direction': 'N', 'lond': 123.27253869833334, 'longitude': '12316.3523219', 'latd': 44.56617311666667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183246.00', 'gps_qual': '4', 'latitude': '4433.9701260', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.349', 'easting': 2279805.968170811, 'geo_sep': '', 'northing': 103733.51297229994, 'lat_direction': 'N', 'lond': 123.27252768333334, 'longitude': '12316.3516610', 'latd': 44.566168766666664, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183246.00', 'gps_qual': '4', 'latitude': '4433.9702564', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.325', 'easting': 2279805.5386275765, 'geo_sep': '', 'northing': 103733.7693569269, 'lat_direction': 'N', 'lond': 123.27253319833333, 'longitude': '12316.3519919', 'latd': 44.56617094, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183247.00', 'gps_qual': '4', 'latitude': '4433.9703842', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.1083899094, 'geo_sep': '', 'northing': 103734.02094748989, 'lat_direction': 'N', 'lond': 123.27253872, 'longitude': '12316.3523232', 'latd': 44.56617307, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183247.00', 'gps_qual': '4', 'latitude': '4433.9701225', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '48.348', 'easting': 2279805.968080729, 'geo_sep': '', 'northing': 103733.50648970995, 'lat_direction': 'N', 'lond': 123.27252768166667, 'longitude': '12316.3516609', 'latd': 44.566168708333336, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183247.00', 'gps_qual': '4', 'latitude': '4433.9702549', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.324', 'easting': 2279805.5385322636, 'geo_sep': '', 'northing': 103733.76658062078, 'lat_direction': 'N', 'lond': 123.27253319833333, 'longitude': '12316.3519919', 'latd': 44.566170915, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183248.00', 'gps_qual': '4', 'latitude': '4433.9703847', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.319', 'easting': 2279805.1097448263, 'geo_sep': '', 'northing': 103734.02182749938, 'lat_direction': 'N', 'lond': 123.27253870333334, 'longitude': '12316.3523222', 'latd': 44.566173078333335, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183248.00', 'gps_qual': '4', 'latitude': '4433.9701246', 'age_gps_data': '0.27', 'lon_direction': 'W', 'antenna_altitude': '48.353', 'easting': 2279805.9686111086, 'geo_sep': '', 'northing': 103733.51036291197, 'lat_direction': 'N', 'lond': 123.27252767666667, 'longitude': '12316.3516606', 'latd': 44.566168743333336, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183248.00', 'gps_qual': '4', 'latitude': '4433.9702552', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.324', 'easting': 2279805.539212899, 'geo_sep': '', 'northing': 103733.76711316872, 'lat_direction': 'N', 'lond': 123.27253319, 'longitude': '12316.3519914', 'latd': 44.56617092, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183249.00', 'gps_qual': '4', 'latitude': '4433.9703854', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.1070107, 'geo_sep': '', 'northing': 103734.02321850136, 'lat_direction': 'N', 'lond': 123.27253873833334, 'longitude': '12316.3523243', 'latd': 44.56617309, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183249.00', 'gps_qual': '4', 'latitude': '4433.9701241', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '48.350', 'easting': 2279805.9673885074, 'geo_sep': '', 'northing': 103733.50947835948, 'lat_direction': 'N', 'lond': 123.27252769166667, 'longitude': '12316.3516615', 'latd': 44.566168735, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183249.00', 'gps_qual': '4', 'latitude': '4433.9702572', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '48.323', 'easting': 2279805.53894304, 'geo_sep': '', 'northing': 103733.77082854044, 'lat_direction': 'N', 'lond': 123.272533195, 'longitude': '12316.3519917', 'latd': 44.566170953333334, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183250.00', 'gps_qual': '4', 'latitude': '4433.9703875', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '48.320', 'easting': 2279805.1092611714, 'geo_sep': '', 'northing': 103734.027032651, 'lat_direction': 'N', 'lond': 123.27253871166667, 'longitude': '12316.3523227', 'latd': 44.566173125, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183250.00', 'gps_qual': '4', 'latitude': '4433.9701248', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.350', 'easting': 2279805.9667714136, 'geo_sep': '', 'northing': 103733.51079668012, 'lat_direction': 'N', 'lond': 123.2725277, 'longitude': '12316.3516620', 'latd': 44.56616874666667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183250.00', 'gps_qual': '4', 'latitude': '4433.9702571', 'age_gps_data': '0.12', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.5385397417, 'geo_sep': '', 'northing': 103733.77065708023, 'lat_direction': 'N', 'lond': 123.2725332, 'longitude': '12316.3519920', 'latd': 44.56617095166666, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183251.00', 'gps_qual': '4', 'latitude': '4433.9703859', 'age_gps_data': '0.19', 'lon_direction': 'W', 'antenna_altitude': '48.317', 'easting': 2279805.109291818, 'geo_sep': '', 'northing': 103734.02406671457, 'lat_direction': 'N', 'lond': 123.27253871, 'longitude': '12316.3523226', 'latd': 44.56617309833333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183251.00', 'gps_qual': '4', 'latitude': '4433.9701238', 'age_gps_data': '0.62', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.9671048173, 'geo_sep': '', 'northing': 103733.50893218163, 'lat_direction': 'N', 'lond': 123.272527695, 'longitude': '12316.3516617', 'latd': 44.56616873, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183251.00', 'gps_qual': '4', 'latitude': '4433.9702587', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.325', 'easting': 2279805.541552329, 'geo_sep': '', 'northing': 103733.77351853903, 'lat_direction': 'N', 'lond': 123.27253316333334, 'longitude': '12316.3519898', 'latd': 44.56617097833333, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '183252.00', 'gps_qual': '4', 'latitude': '4433.9703836', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.325', 'easting': 2279805.107293266, 'geo_sep': '', 'northing': 103734.01987330429, 'lat_direction': 'N', 'lond': 123.27253873333333, 'longitude': '12316.3523240', 'latd': 44.56617306, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183252.00', 'gps_qual': '4', 'latitude': '4433.9701230', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.347', 'easting': 2279805.9655985213, 'geo_sep': '', 'northing': 103733.5075014513, 'lat_direction': 'N', 'lond': 123.27252771333333, 'longitude': '12316.3516628', 'latd': 44.56616871666667, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183252.00', 'gps_qual': '4', 'latitude': '4433.9702558', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.319', 'easting': 2279805.53713399, 'geo_sep': '', 'northing': 103733.76829637121, 'lat_direction': 'N', 'lond': 123.27253321666667, 'longitude': '12316.3519930', 'latd': 44.56617093, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183253.00', 'gps_qual': '4', 'latitude': '4433.9703849', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '48.319', 'easting': 2279805.106317355, 'geo_sep': '', 'northing': 103734.02231577877, 'lat_direction': 'N', 'lond': 123.27253874666667, 'longitude': '12316.3523248', 'latd': 44.56617308166667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
